Station_name,State,District,Agency_name,Date,level,lat,long,Telemetry
Jaitpur NEW,Uttar Pradesh,Mahoba,CGWB,2018-01-30,6.95,25.25416667,79.56500000,2
Jamunapar Thana,Uttar Pradesh,Mainpuri,CGWB,2018-01-30,13.68,27.47500000,77.73611111,2
Jeora kalyanpur,Uttar Pradesh,Pilibhit,CGWB,2018-01-30,4.42,28.31638889,79.81500000,2
Jhinga nagla,Uttar Pradesh,Mainpuri,CGWB,2018-01-30,3.24,27.37083333,77.57361111,2
Kaili Pz,Uttar Pradesh,Meerut,CGWB,2018-01-30,19.2,28.79027778,77.75972222,2
Kamalpur Pz,Uttar Pradesh,Muzaffarnagar,CGWB,2018-01-30,9.91,29.62500000,77.14666667,2
Kandharpur Pz GWD,Uttar Pradesh,Bareilly,CGWB,2018-01-30,3.5,28.30000000,79.41666667,2
Kapsa,Uttar Pradesh,Hamirpur,CGWB,2018-01-30,7.19,25.57277778,80.21916667,2
Karwi,Uttar Pradesh,Chitrakoot,CGWB,2018-01-30,8.33,25.20833333,80.92500000,2
Kashipura,Uttar Pradesh,Mahoba,CGWB,2018-01-30,6.93,25.35333333,79.30138889,2
Kauriram,Uttar Pradesh,Gorakhpur,CGWB,2018-01-30,6.51,26.53333333,83.41666667,2
Khair,Uttar Pradesh,Aligarh,CGWB,2018-01-30,8.63,27.96666667,77.91666667,2
Khalilabad,Uttar Pradesh,Sant Kabir Nagar,CGWB,2018-01-30,3.6,26.78333333,83.05000000,2
Khanna,Uttar Pradesh,Hamirpur,CGWB,2018-01-30,5.82,25.56388889,80.06777778,2
Kharab,Uttar Pradesh,Mainpuri,CGWB,2018-01-30,3.32,27.46666667,77.80000000,2
Khhurand,Uttar Pradesh,Banda,CGWB,2018-01-30,1.53,25.37222222,80.47500000,2
Koluhi,Uttar Pradesh,Maharajganj,CGWB,2018-01-30,2.59,27.30000000,83.33166667,2
Kosi,Uttar Pradesh,Mathura,CGWB,2018-01-30,1.48,27.78611111,77.43833333,2
Kukra-Sadar Pz,Uttar Pradesh,Muzaffarnagar,CGWB,2018-01-30,13.65,29.47500000,77.72777778,2
Kulpahar1 New,Uttar Pradesh,Mahoba,CGWB,2018-01-30,7.8,25.32583333,79.63500000,2
Kunetha,Uttar Pradesh,Hamirpur,CGWB,2018-01-30,7.52,25.64833333,79.97666667,2
Lakhaothi Pz,Uttar Pradesh,Buland Shahar,CGWB,2018-01-30,5.85,28.52222222,77.97777778,2
Lalauli,Uttar Pradesh,Fatehpur,CGWB,2018-01-30,11.65,25.80555556,80.54861111,2
Lar road,Uttar Pradesh,Deoria,CGWB,2018-01-30,2.67,26.21000000,83.92000000,2
Lundi  Pz GWD,Uttar Pradesh,Saharanpur,CGWB,2018-01-30,8.7,29.86666667,77.39166667,2
Machhara Shallowpz,Uttar Pradesh,Meerut,CGWB,2018-01-30,11.03,28.90138889,77.89305556,2
Maidawal,Uttar Pradesh,Sant Kabir Nagar,CGWB,2018-01-30,5.11,26.96666667,83.11666667,2
Mainpura Pz GWD,Uttar Pradesh,Saharanpur,CGWB,2018-01-30,17.02,29.81666667,77.25833333,2
Manikpur,Uttar Pradesh,Chitrakoot,CGWB,2018-01-30,4.85,25.06666667,81.10000000,2
Mansa Nagla Pz GWD,Uttar Pradesh,Budaun,CGWB,2018-01-30,17.0,27.84166667,79.30833333,2
Mansurganj,Uttar Pradesh,Kushinagar,CGWB,2018-01-30,3.65,26.90555556,83.60000000,2
Mathauli,Uttar Pradesh,Kushinagar,CGWB,2018-01-30,2.59,26.86666667,83.75000000,2
Mau,Uttar Pradesh,Chitrakoot,CGWB,2018-01-30,18.6,25.26944444,81.37500000,2
Mirganj Pz GWD,Uttar Pradesh,Bareilly,CGWB,2018-01-30,7.3,28.57500000,79.39000000,2
Modi Nagar-Pz I,Uttar Pradesh,Firozabad,CGWB,2018-01-30,6.42,28.84722222,77.57500000,2
Modi Nagar-Pz II,Uttar Pradesh,Firozabad,CGWB,2018-01-30,6.69,28.84722222,77.57500000,2
Morta Pz GWD,Uttar Pradesh,Ghaziabad,CGWB,2018-01-30,20.29,28.72500000,77.48333333,2
Mukera,Uttar Pradesh,Banda,CGWB,2018-01-30,6.96,25.12694444,80.39777778,2
Musfha,Uttar Pradesh,Fatehpur,CGWB,2018-01-30,8.71,26.15000000,80.42333333,2
Nagra Chhitar Singh,Uttar Pradesh,Mainpuri,CGWB,2018-01-30,3.39,27.28333333,77.66000000,2
Naraini New,Uttar Pradesh,Banda,CGWB,2018-01-30,3.0,25.19444444,80.48166667,2
Nathnagar,Uttar Pradesh,Sant Kabir Nagar,CGWB,2018-01-30,3.38,26.60500000,83.03111111,2
Naurangia,Uttar Pradesh,Kushinagar,CGWB,2018-01-30,3.15,27.03333333,83.90000000,2
Nawabganj1,Uttar Pradesh,Bareilly,CGWB,2018-01-30,3.92,28.54305556,79.44444444,2
Pahari buzurg New,Uttar Pradesh,Chitrakoot,CGWB,2018-01-30,7.93,25.33722222,80.96527778,2
Paintha (Govardhan),Uttar Pradesh,Mainpuri,CGWB,2018-01-30,2.33,27.48166667,77.46833333,2
Palachand,Uttar Pradesh,Aligarh,CGWB,2018-01-30,5.66,27.89111111,77.82666667,2
Paldi Pz GWD,Uttar Pradesh,Muzaffarnagar,CGWB,2018-01-30,13.62,29.35000000,77.54166667,2
Pangara,Uttar Pradesh,Banda,CGWB,2018-01-30,2.03,25.19833333,80.49583333,2
Parikshat Garh Pz,Uttar Pradesh,Meerut,CGWB,2018-01-30,7.83,28.97777778,77.93611111,2
Pilibhit Pz GWD,Uttar Pradesh,Pilibhit,CGWB,2018-01-30,3.4,28.62500000,79.81250000,2
Pirsua,Uttar Pradesh,Mainpuri,CGWB,2018-01-30,11.23,27.57500000,77.83333333,2
Raipura,Uttar Pradesh,Chitrakoot,CGWB,2018-01-30,13.08,25.22833333,81.15000000,2
Rambar,Uttar Pradesh,Kushinagar,CGWB,2018-01-30,3.95,26.86666667,83.86666667,2
Rattika nagla,Uttar Pradesh,Hathras,CGWB,2018-01-30,3.32,27.65833333,78.26833333,2
Roli kalyanpur,Uttar Pradesh,Banda,CGWB,2018-01-30,13.16,25.22000000,80.74500000,2
Safedpur,Uttar Pradesh,Aligarh,CGWB,2018-01-30,6.98,27.95000000,78.16666667,2
Sahar1,Uttar Pradesh,Mainpuri,CGWB,2018-01-30,1.52,27.62500000,77.48666667,2
Sakoti Tanda  Pz,Uttar Pradesh,Meerut,CGWB,2018-01-30,7.8,29.17500000,77.73333333,2
Sarain bakewar,Uttar Pradesh,Fatehpur,CGWB,2018-01-30,3.9,26.11944444,80.48333333,2
Saunkh,Uttar Pradesh,Mainpuri,CGWB,2018-01-30,4.25,27.39666667,77.50000000,2
Sector- 62 A Pz,Uttar Pradesh,G.B. Nagar,CGWB,2018-01-30,33.92,28.52000000,77.39000000,2
Sector-72 Pz,Uttar Pradesh,G.B. Nagar,CGWB,2018-01-30,31.67,28.58888889,77.38000000,2
Sector-92 Pz,Uttar Pradesh,G.B. Nagar,CGWB,2018-01-30,12.2,28.52000000,77.39000000,2
Shahi Pz GWD,Uttar Pradesh,Bareilly,CGWB,2018-01-30,4.9,28.54166667,79.30000000,2
Shahjahanpur1,Uttar Pradesh,Shahjhanpur,CGWB,2018-01-30,8.95,27.91666667,79.93000000,2
Shakhambari,Uttar Pradesh,Saharanpur,CGWB,2018-01-30,2.1,30.25333333,77.73833333,2
Shishgarh,Uttar Pradesh,Bareilly,CGWB,2018-01-30,1.7,28.71666667,79.31666667,2
Sikandara Rao,Uttar Pradesh,Hathras,CGWB,2018-01-30,5.37,27.63333333,78.37500000,2
Sikandrabad 1,Uttar Pradesh,Buland Shahar,CGWB,2018-01-30,12.22,28.44166667,77.66666667,2
Siriska Pz GWD,Uttar Pradesh,Saharanpur,CGWB,2018-01-30,16.3,29.88333333,77.25833333,2
Siroli Pz GWD,Uttar Pradesh,Bareilly,CGWB,2018-01-30,8.5,28.46666667,79.11666667,2
Sisauli,Uttar Pradesh,Meerut,CGWB,2018-01-30,18.0,28.92000000,77.80833333,2
Siswa bazar,Uttar Pradesh,Maharajganj,CGWB,2018-01-30,4.37,27.20000000,83.76666667,2
Sudiyal,Uttar Pradesh,Aligarh,CGWB,2018-01-30,10.78,27.98888889,78.10277778,2
Sukratal,Uttar Pradesh,Muzaffarnagar,CGWB,2018-01-30,3.33,29.49500000,77.99000000,2
Sunderpur1,Uttar Pradesh,Saharanpur,CGWB,2018-01-30,8.2,30.13333333,77.85500000,2
Surir (new),Uttar Pradesh,Mathura,CGWB,2018-01-30,8.49,27.76944444,77.72777778,2
Taquipur(new),Uttar Pradesh,Aligarh,CGWB,2018-01-30,3.53,28.02333333,77.65333333,2
Tikrol Pz GWD,Uttar Pradesh,Saharanpur,CGWB,2018-01-30,6.51,29.73333333,77.37500000,2
Tilhari Buzurg,Uttar Pradesh,Saharanpur,CGWB,2018-01-30,10.64,29.85833333,77.63333333,2
Timikia Kothi Pz I,Uttar Pradesh,Meerut,CGWB,2018-01-30,11.73,28.95833333,77.55000000,2
Timikia Kothi Pz II,Uttar Pradesh,Meerut,CGWB,2018-01-30,11.95,28.95833333,77.55000000,2
Timikia Kothi Pz III,Uttar Pradesh,Meerut,CGWB,2018-01-30,11.8,28.95833333,77.55000000,2
Un Pz,Uttar Pradesh,Muzaffarnagar,CGWB,2018-01-30,23.65,29.58666667,77.16666667,2
Upheda-Pz,Uttar Pradesh,Ghaziabad,CGWB,2018-01-30,9.7,28.73333333,77.90000000,2
