Station_name,State,District,Agency_name,Date,level,lat,long,Telemetry
Bangra Pz,Uttar Pradesh,Jhansi,CGWB,2018-01-31,11.56,25.31666667,79.02500000,2
Bankatwa,Uttar Pradesh,Balrampur,CGWB,2018-01-31,9.9,27.73694444,82.25277778,2
Bansdih New,Uttar Pradesh,Ballia,CGWB,2018-01-31,5.82,25.88638889,84.20638889,2
Bansi,Uttar Pradesh,Lalitpur,CGWB,2018-01-31,3.71,24.86500000,78.48000000,2
Bansi1,Uttar Pradesh,Siddharth Nagar,CGWB,2018-01-31,2.7,27.16666667,82.91666667,2
Bar,Uttar Pradesh,Lalitpur,CGWB,2018-01-31,8.14,24.85833333,78.58333333,2
Bara,Uttar Pradesh,Allahabad,CGWB,2018-01-31,2.65,25.25000000,81.71666667,2
Barabanki(New),Uttar Pradesh,Barabanki,CGWB,2018-01-31,5.95,26.92916667,81.17222222,2
Barabanki pz 1,Uttar Pradesh,Barabanki,CGWB,2018-01-31,7.3,26.92888889,81.17222222,2
Baradari,Uttar Pradesh,Kanpur Nagar,CGWB,2018-01-31,9.17,26.31388889,80.31194444,2
Baraut1,Uttar Pradesh,Praygraj,CGWB,2018-01-31,1.63,25.34027778,82.27500000,2
Barecha,Uttar Pradesh,Etawah,CGWB,2018-01-31,38.97,26.61805556,79.03888889,2
Baresar,Uttar Pradesh,Ghazipur,CGWB,2018-01-31,7.95,25.39166667,83.56666667,2
Barganwar,Uttar Pradesh,Hardoi,CGWB,2018-01-31,6.8,27.48750000,80.15472222,2
Barhanchuan,Uttar Pradesh,Mirzapur,CGWB,2018-01-31,3.6,24.92722222,83.04444444,2
Barji Kalan,Uttar Pradesh,Jaunpur,CGWB,2018-01-31,3.87,25.71666667,82.26666667,2
Barkhani Pz-GWD,Uttar Pradesh,Hardoi,CGWB,2018-01-31,8.63,27.61583333,79.79583333,2
Barwaon,Uttar Pradesh,Varanasi,CGWB,2018-01-31,4.37,25.36166667,83.07500000,2
Barwarikalaan,Uttar Pradesh,Allahabad,CGWB,2018-01-31,2.89,24.93333333,82.14583333,2
Basti,Uttar Pradesh,Basti,CGWB,2018-01-31,6.7,26.80000000,82.73333333,2
Basundhara,Uttar Pradesh,Auraiya,CGWB,2018-01-31,2.35,26.59500000,79.53333333,2
Bawan Pz-GWD,Uttar Pradesh,Hardoi,CGWB,2018-01-31,2.81,27.39888889,79.99583333,2
Behta,Uttar Pradesh,Sitapur,CGWB,2018-01-31,4.02,27.73888889,81.14888889,2
Belwana,Uttar Pradesh,Azamgarh,CGWB,2018-01-31,6.37,25.89444444,82.81666667,2
Betna,Uttar Pradesh,Lalitpur,CGWB,2018-01-31,10.11,24.47500000,78.52500000,2
BewarPz-GWD,Uttar Pradesh,Mainpuri,CGWB,2018-01-31,6.23,27.22444444,79.28611111,2
Bhadar,Uttar Pradesh,Sultanpur,CGWB,2018-01-31,7.52,26.17166667,82.05194444,2
Bhadayian Pz-GWD,Uttar Pradesh,Sultanpur,CGWB,2018-01-31,12.44,26.17750000,82.16083333,2
Bhagwan nagar,Uttar Pradesh,Sonbhadra,CGWB,2018-01-31,4.0,24.37916667,83.05416667,2
Bhagwanpur,Uttar Pradesh,Shrawasti,CGWB,2018-01-31,2.49,27.51666667,81.93194444,2
Bhaisana,Uttar Pradesh,Kanpur Nagar,CGWB,2018-01-31,3.7,26.63500000,80.07472222,2
Bhakraulikapurw,Uttar Pradesh,Bahraich,CGWB,2018-01-31,3.47,27.30416667,81.55972222,2
Bhanpur,Uttar Pradesh,Basti,CGWB,2018-01-31,3.48,27.01805556,82.66805556,2
Bhatgaon,Uttar Pradesh,Sultanpur,CGWB,2018-01-31,5.58,26.30555556,81.65833333,2
Bhatoiya,Uttar Pradesh,Lucknow,CGWB,2018-01-31,11.01,26.94861111,80.63750000,2
Bhauriganj,Uttar Pradesh,Gonda,CGWB,2018-01-31,3.83,27.01250000,81.73611111,2
Bhawanigarh,Uttar Pradesh,Raibareli,CGWB,2018-01-31,1.75,26.55000000,81.23333333,2
Bhikamjot,Uttar Pradesh,Basti,CGWB,2018-01-31,3.64,26.80416667,82.29583333,2
Bhim pashim,Uttar Pradesh,Sultanpur,CGWB,2018-01-31,4.65,26.16750000,81.90861111,2
Bhiti-New,Uttar Pradesh,Ambedkar Nagar,CGWB,2018-01-31,7.42,26.49166667,82.30833333,2
Bhiwal,Uttar Pradesh,Barabanki,CGWB,2018-01-31,6.05,26.69722222,81.24861111,2
Bhopatpur,Uttar Pradesh,Bahraich,CGWB,2018-01-31,8.27,27.88333333,81.51388889,2
Bhujal Bhawan,Uttar Pradesh,Lucknow,CGWB,2018-01-31,27.6,26.89305556,80.94861111,2
Bhujanga,Uttar Pradesh,Shrawasti,CGWB,2018-01-31,2.94,27.66861111,82.00583333,2
Bhusar,Uttar Pradesh,Pratapgarh,CGWB,2018-01-31,4.65,26.00277778,82.25833333,2
Bibipur Khatauli,Uttar Pradesh,Azamgarh,CGWB,2018-01-31,4.87,26.13611111,83.09722222,2
Bidhnu,Uttar Pradesh,Kanpur Nagar,CGWB,2018-01-31,2.3,26.31944444,80.23888889,2
Bighapur,Uttar Pradesh,Unnao,CGWB,2018-01-31,6.55,26.37916667,80.64722222,2
Bijnor,Uttar Pradesh,Lucknow,CGWB,2018-01-31,12.54,26.73888889,80.74027778,2
Bijua,Uttar Pradesh,Kheri,CGWB,2018-01-31,2.4,28.28805556,80.60500000,2
Bilaspur Pz CGWB,Uttar Pradesh,Rampur,CGWB,2018-01-31,10.34,28.88472222,79.28333333,2
Binjh,Uttar Pradesh,Raibareli,CGWB,2018-01-31,12.58,26.33638889,81.03388889,2
Birdpur,Uttar Pradesh,Siddharth Nagar,CGWB,2018-01-31,3.15,27.36805556,83.11805556,2
Birpur katra,Uttar Pradesh,Gonda,CGWB,2018-01-31,3.4,27.19722222,81.76666667,2
Bishahia,Uttar Pradesh,Pratapgarh,CGWB,2018-01-31,5.4,25.57083333,81.57083333,2
Bithoor-Nganj,Uttar Pradesh,Kanpur Nagar,CGWB,2018-01-31,10.65,26.59750000,80.27166667,2
Biutmani,Uttar Pradesh,Sitapur,CGWB,2018-01-31,3.2,27.55500000,80.95333333,2
Captainganj1,Uttar Pradesh,Basti,CGWB,2018-01-31,5.03,26.76666667,82.55638889,2
Chakalvanshi,Uttar Pradesh,Unnao,CGWB,2018-01-31,1.66,26.64166667,80.46111111,2
Chakia,Uttar Pradesh,Chandauli,CGWB,2018-01-31,2.83,25.04166667,83.22166667,2
Chamlapur,Uttar Pradesh,Kheri,CGWB,2018-01-31,1.8,27.91333333,80.88333333,2
Chandan chowki,Uttar Pradesh,Kheri,CGWB,2018-01-31,3.89,28.52777778,80.76250000,2
Chandanpur,Uttar Pradesh,Balrampur,CGWB,2018-01-31,3.75,27.66388889,82.65722222,2
Chandauli,Uttar Pradesh,Chandauli,CGWB,2018-01-31,0.54,25.26388889,83.25444444,2
Chandausi-PZ,Uttar Pradesh,Moradabad,CGWB,2018-01-31,14.45,28.51666667,78.78333333,2
Chandok,Uttar Pradesh,Bijnor,CGWB,2018-01-31,18.62,29.59166667,78.16666667,2
Chandraprabha,Uttar Pradesh,Chandauli,CGWB,2018-01-31,8.5,24.93333333,83.18333333,2
Chandwak,Uttar Pradesh,Jaunpur,CGWB,2018-01-31,16.45,25.59333333,83.00000000,2
Chapiya,Uttar Pradesh,Gonda,CGWB,2018-01-31,3.8,26.98000000,82.38944444,2
Chauapur,Uttar Pradesh,Kheri,CGWB,2018-01-31,2.1,27.98333333,80.90000000,2
Chaubepur1,Uttar Pradesh,Kanpur Nagar,CGWB,2018-01-31,13.7,26.61666667,80.18750000,2
Chaubisi,Uttar Pradesh,Barabanki,CGWB,2018-01-31,4.05,26.57333333,81.43027778,2
Chauraha dusti,Uttar Pradesh,Raibareli,CGWB,2018-01-31,2.56,26.31666667,81.35000000,2
Chaure bazar,Uttar Pradesh,Ayodhya,CGWB,2018-01-31,7.07,26.48333333,82.14166667,2
Cheek daadar,Uttar Pradesh,Raibareli,CGWB,2018-01-31,6.32,26.27083333,81.28861111,2
Chibramau Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2018-01-31,17.97,27.13333333,79.50000000,2
Chilihia,Uttar Pradesh,Siddharth Nagar,CGWB,2018-01-31,1.7,27.26666667,82.87500000,2
Chilkahar New,Uttar Pradesh,Ballia,CGWB,2018-01-31,3.17,25.81972222,83.97111111,2
Chitbargaon,Uttar Pradesh,Ballia,CGWB,2018-01-31,2.94,25.74444444,84.01027778,2
Chobepur,Uttar Pradesh,Varanasi,CGWB,2018-01-31,6.1,25.45000000,83.08666667,2
Chopan,Uttar Pradesh,Sonbhadra,CGWB,2018-01-31,7.75,24.02222222,83.02638889,2
Churkhi,Uttar Pradesh,Jalaun,CGWB,2018-01-31,12.01,26.15388889,79.51583333,2
Dabar Pz-GWD,Uttar Pradesh,Agra,CGWB,2018-01-31,15.17,27.04916667,77.59111111,2
Dalan chapra,Uttar Pradesh,Ballia,CGWB,2018-01-31,6.65,25.73333333,84.51666667,2
Dalel nagar rly,Uttar Pradesh,Hardoi,CGWB,2018-01-31,6.73,27.11944444,80.42138889,2
Damras,Uttar Pradesh,Jalaun,CGWB,2018-01-31,28.2,26.25111111,79.50138889,2
Daryaganj,Uttar Pradesh,Etah,CGWB,2018-01-31,9.03,27.59166667,79.09166667,2
Datauli chanda,Uttar Pradesh,Barabanki,CGWB,2018-01-31,12.25,26.63750000,81.35833333,2
Dekor,Uttar Pradesh,Jalaun,CGWB,2018-01-31,7.08,25.87277778,79.42500000,2
Delhupur,Uttar Pradesh,Pratapgarh,CGWB,2018-01-31,6.25,25.75750000,81.93833333,2
Del panderwa,Uttar Pradesh,Hardoi,CGWB,2018-01-31,3.57,27.76111111,80.20138889,2
Deogaon,Uttar Pradesh,Azamgarh,CGWB,2018-01-31,1.86,25.75833333,82.99166667,2
Deokalia,Uttar Pradesh,Sitapur,CGWB,2018-01-31,7.13,27.44444444,81.02833333,2
Deoria,Uttar Pradesh,Ghazipur,CGWB,2018-01-31,3.73,25.48055556,83.57500000,2
Deoria1,Uttar Pradesh,Balrampur,CGWB,2018-01-31,3.93,27.49583333,82.08611111,2
Dewa,Uttar Pradesh,Barabanki,CGWB,2018-01-31,3.8,27.02666667,81.17833333,2
Dhanpur,Uttar Pradesh,Chandauli,CGWB,2018-01-31,2.11,25.45333333,83.34166667,2
Dhobia,Uttar Pradesh,Hardoi,CGWB,2018-01-31,6.26,27.63888889,80.28444444,2
Dhonda ka purwa,Uttar Pradesh,Raibareli,CGWB,2018-01-31,4.44,26.31111111,81.37333333,2
Dhorighat,Uttar Pradesh,Mau,CGWB,2018-01-31,6.17,26.25000000,83.51250000,2
Dhoudhi,Uttar Pradesh,Sitapur,CGWB,2018-01-31,4.52,27.60833333,80.81250000,2
Dhrtidand1,Uttar Pradesh,Sonbhadra,CGWB,2018-01-31,8.1,24.16666667,82.97777778,2
Dhumri1,Uttar Pradesh,Etah,CGWB,2018-01-31,2.4,27.55833333,78.93333333,2
Digwar,Uttar Pradesh,Lalitpur,CGWB,2018-01-31,7.94,24.37000000,78.60666667,2
Dih balri,Uttar Pradesh,Pratapgarh,CGWB,2018-01-31,5.8,25.79611111,81.66722222,2
Dikauli,Uttar Pradesh,Shrawasti,CGWB,2018-01-31,3.55,27.64861111,81.73333333,2
Dildar nagar,Uttar Pradesh,Ghazipur,CGWB,2018-01-31,3.62,25.45000000,83.66000000,2
Dingarpur Pz GWD,Uttar Pradesh,Moradabad,CGWB,2018-01-31,12.35,28.72111111,78.71611111,2
Domapur,Uttar Pradesh,Raibareli,CGWB,2018-01-31,15.03,26.25194444,81.00194444,2
Dudhi,Uttar Pradesh,Sonbhadra,CGWB,2018-01-31,4.58,24.23083333,83.23472222,2
Dudhwa f.r.h.,Uttar Pradesh,Kheri,CGWB,2018-01-31,9.18,28.48888889,80.64944444,2
Dumariaganj,Uttar Pradesh,Siddharth Nagar,CGWB,2018-01-31,3.46,27.20000000,82.65000000,2
Fatehganj,Uttar Pradesh,Lucknow,CGWB,2018-01-31,16.03,26.82777778,80.81527778,2
Fatehpur (new),Uttar Pradesh,Barabanki,CGWB,2018-01-31,3.3,27.16666667,81.21666667,2
Fauladpur,Uttar Pradesh,Moradabad,CGWB,2018-01-31,3.16,29.10000000,78.86666667,2
Fursatganj,Uttar Pradesh,Raibareli,CGWB,2018-01-31,5.53,26.25833333,81.35277778,2
Gahmar,Uttar Pradesh,Ghazipur,CGWB,2018-01-31,7.79,25.46944444,83.83611111,2
Gaighat,Uttar Pradesh,Bahraich,CGWB,2018-01-31,3.45,27.98333333,81.41666667,2
Gainsari,Uttar Pradesh,Balrampur,CGWB,2018-01-31,2.3,27.53750000,82.53750000,2
Gaipura,Uttar Pradesh,Mirzapur,CGWB,2018-01-31,14.88,25.15277778,82.39166667,2
Gajraula Pz CGWB,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2018-01-31,9.35,28.84000000,78.24583333,2
Gangapur Basai NEW,Uttar Pradesh,Agra,CGWB,2018-01-31,2.77,26.83694444,77.47166667,2
Gangau,Uttar Pradesh,Hardoi,CGWB,2018-01-31,2.87,27.07138889,80.41694444,2
Gangnar,Uttar Pradesh,Balrampur,CGWB,2018-01-31,3.45,27.45000000,82.28472222,2
Gara,Uttar Pradesh,Sonbhadra,CGWB,2018-01-31,12.28,24.20750000,82.98805556,2
Garwar,Uttar Pradesh,Ballia,CGWB,2018-01-31,1.39,25.83333333,84.03333333,2
Gaura 1,Uttar Pradesh,Pratapgarh,CGWB,2018-01-31,4.56,25.75000000,82.12500000,2
Gaura crossing,Uttar Pradesh,Balrampur,CGWB,2018-01-31,2.65,27.41388889,82.41388889,2
Gauriganj new -2,Uttar Pradesh,Sultanpur,CGWB,2018-01-31,4.37,26.20277778,81.69166667,2
Ghazipur church,Uttar Pradesh,Ghazipur,CGWB,2018-01-31,4.68,25.57638889,83.56333333,2
Ghazipur  Sadar new,Uttar Pradesh,Ghazipur,CGWB,2018-01-31,4.82,25.56750000,83.56000000,2
Ghazipur (Urban),Uttar Pradesh,Ghazipur,CGWB,2018-01-31,1.35,25.57916667,83.55972222,2
Ghirore,Uttar Pradesh,Mainpuri,CGWB,2018-01-31,5.2,27.20416667,78.75000000,2
Ghorawal1,Uttar Pradesh,Sonbhadra,CGWB,2018-01-31,4.0,24.75777778,82.78055556,2
Ghosi,Uttar Pradesh,Mau,CGWB,2018-01-31,4.63,26.11666667,83.54166667,2
Ghugawa,Uttar Pradesh,Jhansi,CGWB,2018-01-31,8.27,25.38277778,78.75388889,2
Gohan,Uttar Pradesh,Jalaun,CGWB,2018-01-31,4.88,26.29333333,79.27277778,2
Gonda (Urban),Uttar Pradesh,Gonda,CGWB,2018-01-31,8.05,27.11666667,81.97833333,2
Gopalipur,Uttar Pradesh,Raibareli,CGWB,2018-01-31,6.51,26.10833333,81.00833333,2
Gopalpur,Uttar Pradesh,Mirzapur,CGWB,2018-01-31,12.66,25.15833333,82.48333333,2
Gopalpura1,Uttar Pradesh,Jalaun,CGWB,2018-01-31,1.04,26.24166667,79.09166667,2
Gopamau,Uttar Pradesh,Hardoi,CGWB,2018-01-31,7.94,27.53194444,80.28611111,2
Gorai1,Uttar Pradesh,Pratapgarh,CGWB,2018-01-31,1.19,25.84638889,82.13277778,2
Goriabad,Uttar Pradesh,Sultanpur,CGWB,2018-01-31,1.47,26.32916667,81.57777778,2
Gosaiganj Pz-GWD,Uttar Pradesh,Ayodhya,CGWB,2018-01-31,5.07,26.58250000,82.38527778,2
Gutauna,Uttar Pradesh,Barabanki,CGWB,2018-01-31,4.3,26.62222222,81.34166667,2
Gutni,Uttar Pradesh,Pratapgarh,CGWB,2018-01-31,10.84,25.70833333,81.40000000,2
Gyanpur,Uttar Pradesh,Sant Ravidas Nagar,CGWB,2018-01-31,6.01,25.33333333,82.47666667,2
Hadrukh,Uttar Pradesh,Jalaun,CGWB,2018-01-31,12.5,26.25527778,79.37333333,2
Haldi,Uttar Pradesh,Ballia,CGWB,2018-01-31,6.26,25.73333333,84.29305556,2
Halia,Uttar Pradesh,Mirzapur,CGWB,2018-01-31,2.5,24.82666667,82.32333333,2
Handia,Uttar Pradesh,Praygraj,CGWB,2018-01-31,3.55,25.36527778,82.18611111,2
Haraiya,Uttar Pradesh,Basti,CGWB,2018-01-31,4.3,26.80000000,82.46666667,2
Hardoi Gujar,Uttar Pradesh,Jalaun,CGWB,2018-01-31,5.47,25.99583333,79.29444444,2
Hargaon,Uttar Pradesh,Sitapur,CGWB,2018-01-31,4.95,27.65416667,80.73611111,2
Harriaya bazar,Uttar Pradesh,Balrampur,CGWB,2018-01-31,4.15,27.65361111,82.28083333,2
Hasanpur,Uttar Pradesh,Jaunpur,CGWB,2018-01-31,2.56,25.92500000,82.60000000,2
Hasanpur Pz GWD,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2018-01-31,7.75,28.73138889,78.28222222,2
Haseran Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2018-01-31,0.8,26.91777778,79.58000000,2
Hasewan,Uttar Pradesh,Unnao,CGWB,2018-01-31,3.43,26.76388889,80.57500000,2
Hasulia,Uttar Pradesh,Auraiya,CGWB,2018-01-31,5.82,26.51250000,79.38055556,2
Hatinala,Uttar Pradesh,Sonbhadra,CGWB,2018-01-31,9.8,24.05000000,83.10000000,2
Hisar kalan,Uttar Pradesh,Lalitpur,CGWB,2018-01-31,5.3,25.07083333,78.56416667,2
Holagarh,Uttar Pradesh,Allahabad,CGWB,2018-01-31,5.28,25.64166667,81.77222222,2
Hunsepur,Uttar Pradesh,Raibareli,CGWB,2018-01-31,8.63,26.26777778,80.98500000,2
Iradat nagar,Uttar Pradesh,Allahabad,CGWB,2018-01-31,19.17,25.32500000,81.81666667,2
Itaili (muftiganj),Uttar Pradesh,Jaunpur,CGWB,2018-01-31,6.69,25.71000000,82.82222222,2
Itaunja,Uttar Pradesh,Lucknow,CGWB,2018-01-31,12.86,27.08333333,80.87638889,2
ITAUNJA,Uttar Pradesh,Lucknow,CGWB,2018-01-31,13.0,27.08333333,80.89166667,2
Jagatpur,Uttar Pradesh,Raibareli,CGWB,2018-01-31,2.26,26.05583333,81.27500000,2
Jahangirabad,Uttar Pradesh,Sitapur,CGWB,2018-01-31,2.78,27.52083333,81.10500000,2
Jahangrapur,Uttar Pradesh,Ballia,CGWB,2018-01-31,3.78,25.81388889,83.88888889,2
Jaiprakashnagar,Uttar Pradesh,Ballia,CGWB,2018-01-31,8.37,25.75000000,84.60000000,2
Jais,Uttar Pradesh,Raibareli,CGWB,2018-01-31,2.84,26.25166667,81.53500000,2
Jaithra Pz-GWD,Uttar Pradesh,Etah,CGWB,2018-01-31,8.75,27.50972222,79.01944444,2
Jakhlaun,Uttar Pradesh,Lalitpur,CGWB,2018-01-31,3.22,24.54333333,78.32166667,2
Jalalabad Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2018-01-31,22.6,27.10027778,79.77750000,2
Jalaun,Uttar Pradesh,Jalaun,CGWB,2018-01-31,5.64,26.13333333,79.33333333,2
Jamuaun,Uttar Pradesh,Ballia,CGWB,2018-01-31,4.82,26.05194444,83.86083333,2
Janapur,Uttar Pradesh,Sultanpur,CGWB,2018-01-31,5.24,26.36388889,81.58750000,2
Janghai,Uttar Pradesh,Jaunpur,CGWB,2018-01-31,5.85,25.55277778,82.32000000,2
Jarha,Uttar Pradesh,Sonbhadra,CGWB,2018-01-31,7.5,24.00777778,82.90333333,2
Jarwa,Uttar Pradesh,Balrampur,CGWB,2018-01-31,8.9,27.65500000,82.52333333,2
Jarwal1,Uttar Pradesh,Bahraich,CGWB,2018-01-31,3.35,27.10888889,81.50888889,2
Jathwara,Uttar Pradesh,Pratapgarh,CGWB,2018-01-31,6.5,25.81388889,81.76527778,2
Jejawali,Uttar Pradesh,Mau,CGWB,2018-01-31,6.3,26.17638889,83.65694444,2
Jhandi Raj,Uttar Pradesh,Kheri,CGWB,2018-01-31,3.29,28.18305556,80.84583333,2
Jhansi1,Uttar Pradesh,Jhansi,CGWB,2018-01-31,3.57,25.45416667,78.56666667,2
Jikhan(narsara),Uttar Pradesh,Varanasi,CGWB,2018-01-31,8.9,25.19305556,82.84166667,2
Jogipura Pz GWD,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2018-01-31,12.56,28.89111111,78.24027778,2
Joya Pz GWD,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2018-01-31,14.73,28.83555556,78.47305556,2
Kachauna,Uttar Pradesh,Hardoi,CGWB,2018-01-31,4.75,27.15833333,80.34166667,2
Kachauna (GWD PZ),Uttar Pradesh,Hardoi,CGWB,2018-01-31,5.83,27.15861111,80.34055556,2
Kachunda,Uttar Pradesh,Raibareli,CGWB,2018-01-31,2.9,26.30833333,81.25833333,2
Kadari,Uttar Pradesh,Kanpur Dehat,CGWB,2018-01-31,7.36,26.22861111,79.97861111,2
Kadipur,Uttar Pradesh,Sultanpur,CGWB,2018-01-31,10.35,26.16666667,82.37555556,2
Kagraul,Uttar Pradesh,Agra,CGWB,2018-01-31,17.25,27.02361111,77.85000000,2
Kailaiya,Uttar Pradesh,Jalaun,CGWB,2018-01-31,5.85,25.95277778,79.00555556,2
Kainjari,Uttar Pradesh,Kanpur Dehat,CGWB,2018-01-31,5.09,26.60888889,79.88750000,2
Kaisarganj PZ (GWD),Uttar Pradesh,Barabanki,CGWB,2018-01-31,8.85,26.73333333,81.31722222,2
Kajhai,Uttar Pradesh,Siddharth Nagar,CGWB,2018-01-31,6.8,27.22833333,82.98333333,2
Kakrahwan,Uttar Pradesh,Varanasi,CGWB,2018-01-31,5.69,25.33916667,82.77333333,2
Kalkeshwar temp,Uttar Pradesh,Barabanki,CGWB,2018-01-31,10.19,26.75000000,81.48333333,2
Kalpi,Uttar Pradesh,Jalaun,CGWB,2018-01-31,26.38,26.13333333,79.75000000,2
Kalwari,Uttar Pradesh,Basti,CGWB,2018-01-31,3.21,26.63333333,82.69166667,2
Kamalpur,Uttar Pradesh,Chandauli,CGWB,2018-01-31,2.25,25.37000000,83.37666667,2
Kamsaira,Uttar Pradesh,Jalaun,CGWB,2018-01-31,1.54,26.17583333,79.22583333,2
Kanasi,Uttar Pradesh,Jalaun,CGWB,2018-01-31,5.92,26.08333333,79.10666667,2
