Station_name,State,District,Agency_name,Date,level,lat,long,Telemetry
Birdpur,Uttar Pradesh,Siddharth Nagar,CGWB,2020-08-25,1.17,27.36805556,83.11805556,2
Birpur katra,Uttar Pradesh,Gonda,CGWB,2020-08-25,1.29,27.19722222,81.76666667,2
Bisanda,Uttar Pradesh,Banda,CGWB,2020-08-25,2.32,25.39305556,80.62222222,2
Bithoor-Nganj,Uttar Pradesh,Kanpur Nagar,CGWB,2020-08-25,9.62,26.59750000,80.27166667,2
Biutmani,Uttar Pradesh,Sitapur,CGWB,2020-08-25,1.63,27.55500000,80.95333333,2
Captainganj1,Uttar Pradesh,Basti,CGWB,2020-08-25,3.33,26.76666667,82.55638889,2
Chakalvanshi,Uttar Pradesh,Unnao,CGWB,2020-08-25,1.06,26.64166667,80.46111111,2
Chakrajafar,Uttar Pradesh,Chitrakoot,CGWB,2020-08-25,10.28,25.26000000,80.92166667,2
Chamlapur,Uttar Pradesh,Kheri,CGWB,2020-08-25,0.33,27.91333333,80.88333333,2
Chandan chowki,Uttar Pradesh,Kheri,CGWB,2020-08-25,2.17,28.52777778,80.76250000,2
Chandanpur,Uttar Pradesh,Balrampur,CGWB,2020-08-25,2.43,27.66388889,82.65722222,2
Chandrapal Kheri,Uttar Pradesh,Saharanpur,CGWB,2020-08-25,15.45,29.92500000,77.31666667,2
Chapiya,Uttar Pradesh,Gonda,CGWB,2020-08-25,0.7,26.98000000,82.38944444,2
Charkhari,Uttar Pradesh,Mahoba,CGWB,2020-08-25,1.55,25.40000000,79.75000000,2
Chatesar pz GWD,Uttar Pradesh,Mahoba,CGWB,2020-08-25,8.88,25.41611111,79.49361111,2
Chauapur,Uttar Pradesh,Kheri,CGWB,2020-08-25,0.48,27.98333333,80.90000000,2
Chaubepur1,Uttar Pradesh,Kanpur Nagar,CGWB,2020-08-25,11.25,26.61666667,80.18750000,2
Chaubisi,Uttar Pradesh,Barabanki,CGWB,2020-08-25,2.53,26.57333333,81.43027778,2
Chauraha dusti,Uttar Pradesh,Raibareli,CGWB,2020-08-25,0.73,26.31666667,81.35000000,2
Chaure bazar,Uttar Pradesh,Ayodhya,CGWB,2020-08-25,4.6,26.48333333,82.14166667,2
Cheek daadar,Uttar Pradesh,Raibareli,CGWB,2020-08-25,2.85,26.27083333,81.28861111,2
Chibramau Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2020-08-25,21.41,27.13333333,79.50000000,2
Chilihia,Uttar Pradesh,Siddharth Nagar,CGWB,2020-08-25,0.6,27.26666667,82.87500000,2
Chilkahar New,Uttar Pradesh,Ballia,CGWB,2020-08-25,0.8,25.81972222,83.97111111,2
Chilla,Uttar Pradesh,Allahabad,CGWB,2020-08-25,9.19,25.30000000,81.71666667,2
Chitbargaon,Uttar Pradesh,Ballia,CGWB,2020-08-25,0.42,25.74444444,84.01027778,2
Chiwalaha,Uttar Pradesh,Chitrakoot,CGWB,2020-08-25,9.72,25.20000000,81.40833333,2
Chobepur,Uttar Pradesh,Varanasi,CGWB,2020-08-25,1.48,25.45000000,83.08666667,2
Cholapur1,Uttar Pradesh,Varanasi,CGWB,2020-08-25,8.0,25.46888889,83.00888889,2
Chopan,Uttar Pradesh,Sonbhadra,CGWB,2020-08-25,2.41,24.02222222,83.02638889,2
Chota Mawana Pz,Uttar Pradesh,Meerut,CGWB,2020-08-25,11.81,29.09166667,77.86111111,2
Dalan chapra,Uttar Pradesh,Ballia,CGWB,2020-08-25,1.17,25.73333333,84.51666667,2
Dalel nagar rly,Uttar Pradesh,Hardoi,CGWB,2020-08-25,3.35,27.11944444,80.42138889,2
Datauli chanda,Uttar Pradesh,Barabanki,CGWB,2020-08-25,11.1,26.63750000,81.35833333,2
Defence Colony Pz,Uttar Pradesh,Kanpur Nagar,CGWB,2020-08-25,41.49,26.42638889,80.39805556,2
Del panderwa,Uttar Pradesh,Hardoi,CGWB,2020-08-25,0.6,27.76111111,80.20138889,2
Deogaon,Uttar Pradesh,Azamgarh,CGWB,2020-08-25,0.0,25.75833333,82.99166667,2
Deokalia,Uttar Pradesh,Sitapur,CGWB,2020-08-25,5.01,27.44444444,81.02833333,2
Deoria,Uttar Pradesh,Ghazipur,CGWB,2020-08-25,2.04,25.48055556,83.57500000,2
Deoria1,Uttar Pradesh,Balrampur,CGWB,2020-08-25,2.83,27.49583333,82.08611111,2
Dewa,Uttar Pradesh,Barabanki,CGWB,2020-08-25,2.13,27.02666667,81.17833333,2
Dhagwan,Uttar Pradesh,Hamirpur,CGWB,2020-08-25,0.8,25.83944444,79.64083333,2
Dhaula Kuan,Uttar Pradesh,Saharanpur,CGWB,2020-08-25,5.24,30.13333333,77.71666667,2
Dhobia,Uttar Pradesh,Hardoi,CGWB,2020-08-25,6.02,27.63888889,80.28444444,2
Dhonda ka purwa,Uttar Pradesh,Raibareli,CGWB,2020-08-25,1.35,26.31111111,81.37333333,2
Dhorighat,Uttar Pradesh,Mau,CGWB,2020-08-25,0.63,26.25000000,83.51250000,2
Dhoudhi,Uttar Pradesh,Sitapur,CGWB,2020-08-25,2.79,27.60833333,80.81250000,2
Dhrtidand1,Uttar Pradesh,Sonbhadra,CGWB,2020-08-25,5.08,24.16666667,82.97777778,2
Dikauli,Uttar Pradesh,Shrawasti,CGWB,2020-08-25,1.22,27.64861111,81.73333333,2
Dildar nagar,Uttar Pradesh,Ghazipur,CGWB,2020-08-25,0.85,25.45000000,83.66000000,2
Domapur,Uttar Pradesh,Raibareli,CGWB,2020-08-25,15.42,26.25194444,81.00194444,2
Dudhi,Uttar Pradesh,Sonbhadra,CGWB,2020-08-25,0.33,24.23083333,83.23472222,2
Dudhwa f.r.h.,Uttar Pradesh,Kheri,CGWB,2020-08-25,7.76,28.48888889,80.64944444,2
Dumariaganj,Uttar Pradesh,Siddharth Nagar,CGWB,2020-08-25,1.01,27.20000000,82.65000000,2
Fatehganj,Uttar Pradesh,Lucknow,CGWB,2020-08-25,16.42,26.82777778,80.81527778,2
Fatehpur (new),Uttar Pradesh,Barabanki,CGWB,2020-08-25,2.04,27.16666667,81.21666667,2
Fatehpur PZ Gwd,Uttar Pradesh,Fatehpur,CGWB,2020-08-25,11.09,25.95194444,80.79583333,2
Fursatganj,Uttar Pradesh,Raibareli,CGWB,2020-08-25,0.97,26.25833333,81.35277778,2
Gadwa Fort,Uttar Pradesh,Allahabad,CGWB,2020-08-25,3.0,25.19583333,81.62777778,2
Gahmar,Uttar Pradesh,Ghazipur,CGWB,2020-08-25,2.26,25.46944444,83.83611111,2
Gaighat,Uttar Pradesh,Bahraich,CGWB,2020-08-25,1.35,27.98333333,81.41666667,2
Gainsari,Uttar Pradesh,Balrampur,CGWB,2020-08-25,0.85,27.53750000,82.53750000,2
Gangau,Uttar Pradesh,Hardoi,CGWB,2020-08-25,0.41,27.07138889,80.41694444,2
Gangnar,Uttar Pradesh,Balrampur,CGWB,2020-08-25,1.91,27.45000000,82.28472222,2
Ganj moradabad,Uttar Pradesh,Unnao,CGWB,2020-08-25,11.6,26.95833333,80.18888889,2
Gara,Uttar Pradesh,Sonbhadra,CGWB,2020-08-25,7.47,24.20750000,82.98805556,2
Garhmukteshwar-Pz,Uttar Pradesh,Firozabad,CGWB,2020-08-25,14.6,28.78583333,78.07916667,2
Garwar,Uttar Pradesh,Ballia,CGWB,2020-08-25,0.48,25.83333333,84.03333333,2
Gauhania,Uttar Pradesh,Allahabad,CGWB,2020-08-25,1.22,25.31666667,81.83333333,2
Gaura crossing,Uttar Pradesh,Balrampur,CGWB,2020-08-25,0.7,27.41388889,82.41388889,2
Gauriganj new -2,Uttar Pradesh,Sultanpur,CGWB,2020-08-25,1.62,26.20277778,81.69166667,2
Gazipur New,Uttar Pradesh,Fatehpur,CGWB,2020-08-25,10.56,25.80222222,80.75416667,2
Ghazipur church,Uttar Pradesh,Ghazipur,CGWB,2020-08-25,2.96,25.57638889,83.56333333,2
Ghazipur  Sadar new,Uttar Pradesh,Ghazipur,CGWB,2020-08-25,0.85,25.56750000,83.56000000,2
Ghazipur (Urban),Uttar Pradesh,Ghazipur,CGWB,2020-08-25,0.9,25.57916667,83.55972222,2
Ghoose,Uttar Pradesh,Allahabad,CGWB,2020-08-25,0.76,24.87916667,82.01666667,2
Ghorawal1,Uttar Pradesh,Sonbhadra,CGWB,2020-08-25,1.46,24.75777778,82.78055556,2
Ghosi,Uttar Pradesh,Mau,CGWB,2020-08-25,0.0,26.11666667,83.54166667,2
Ghuna,Uttar Pradesh,Saharanpur,CGWB,2020-08-25,1.43,30.05833333,77.59166667,2
Girwan,Uttar Pradesh,Banda,CGWB,2020-08-25,0.36,25.31472222,80.39166667,2
Gonda (Urban),Uttar Pradesh,Gonda,CGWB,2020-08-25,6.42,27.11666667,81.97833333,2
Gopalipur,Uttar Pradesh,Raibareli,CGWB,2020-08-25,2.42,26.10833333,81.00833333,2
Gopamau,Uttar Pradesh,Hardoi,CGWB,2020-08-25,6.89,27.53194444,80.28611111,2
Goriabad,Uttar Pradesh,Sultanpur,CGWB,2020-08-25,0.2,26.32916667,81.57777778,2
Gosaiganj Pz-GWD,Uttar Pradesh,Ayodhya,CGWB,2020-08-25,2.45,26.58250000,82.38527778,2
Gutauna,Uttar Pradesh,Barabanki,CGWB,2020-08-25,1.03,26.62222222,81.34166667,2
Gyanpur,Uttar Pradesh,Sant Ravidas Nagar,CGWB,2020-08-25,1.25,25.33333333,82.47666667,2
Handia,Uttar Pradesh,Praygraj,CGWB,2020-08-25,0.45,25.36527778,82.18611111,2
Hapur-Pz,Uttar Pradesh,Ghaziabad,CGWB,2020-08-25,19.36,28.72333333,77.80583333,2
Haraiya,Uttar Pradesh,Basti,CGWB,2020-08-25,1.8,26.80000000,82.46666667,2
Harchandpur,Uttar Pradesh,Raibareli,CGWB,2020-08-25,6.8,26.34861111,81.17361111,2
Hargaon,Uttar Pradesh,Sitapur,CGWB,2020-08-25,3.66,27.65416667,80.73611111,2
Harriaya bazar,Uttar Pradesh,Balrampur,CGWB,2020-08-25,1.72,27.65361111,82.28083333,2
Haseran Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2020-08-25,0.36,26.91777778,79.58000000,2
Hasewan,Uttar Pradesh,Unnao,CGWB,2020-08-25,1.45,26.76388889,80.57500000,2
Hastinapur 1,Uttar Pradesh,Meerut,CGWB,2020-08-25,10.26,29.12500000,78.00000000,2
Hasulia,Uttar Pradesh,Auraiya,CGWB,2020-08-25,8.01,26.51250000,79.38055556,2
Hatinala,Uttar Pradesh,Sonbhadra,CGWB,2020-08-25,11.36,24.05000000,83.10000000,2
Holagarh,Uttar Pradesh,Allahabad,CGWB,2020-08-25,2.07,25.64166667,81.77222222,2
Hunsepur,Uttar Pradesh,Raibareli,CGWB,2020-08-25,11.7,26.26777778,80.98500000,2
Imamganj,Uttar Pradesh,Allahabad,CGWB,2020-08-25,1.27,25.40555556,82.29583333,2
Iradat nagar,Uttar Pradesh,Allahabad,CGWB,2020-08-25,15.39,25.32500000,81.81666667,2
Itaunja,Uttar Pradesh,Lucknow,CGWB,2020-08-25,10.81,27.08333333,80.87638889,2
ITAUNJA,Uttar Pradesh,Lucknow,CGWB,2020-08-25,11.31,27.08333333,80.89166667,2
Jagatpur,Uttar Pradesh,Raibareli,CGWB,2020-08-25,1.7,26.05583333,81.27500000,2
Jagdishpur2,Uttar Pradesh,Sultanpur,CGWB,2020-08-25,10.95,26.45833333,81.63333333,2
Jahangirabad,Uttar Pradesh,Sitapur,CGWB,2020-08-25,0.89,27.52083333,81.10500000,2
Jais,Uttar Pradesh,Raibareli,CGWB,2020-08-25,0.98,26.25166667,81.53500000,2
Jaitpur NEW,Uttar Pradesh,Mahoba,CGWB,2020-08-25,4.31,25.25416667,79.56500000,2
Jalalabad Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2020-08-25,23.86,27.10027778,79.77750000,2
Jamuaun,Uttar Pradesh,Ballia,CGWB,2020-08-25,1.06,26.05194444,83.86083333,2
Janapur,Uttar Pradesh,Sultanpur,CGWB,2020-08-25,1.83,26.36388889,81.58750000,2
Jarha,Uttar Pradesh,Sonbhadra,CGWB,2020-08-25,3.47,24.00777778,82.90333333,2
Jarwa,Uttar Pradesh,Balrampur,CGWB,2020-08-25,8.0,27.65500000,82.52333333,2
Jarwal1,Uttar Pradesh,Bahraich,CGWB,2020-08-25,1.6,27.10888889,81.50888889,2
Jaunra,Uttar Pradesh,Kanpur Dehat,CGWB,2020-08-25,3.84,26.48194444,79.68555556,2
Jejawali,Uttar Pradesh,Mau,CGWB,2020-08-25,1.32,26.17638889,83.65694444,2
Jhandi Raj,Uttar Pradesh,Kheri,CGWB,2020-08-25,2.79,28.18305556,80.84583333,2
Jikhan(narsara),Uttar Pradesh,Varanasi,CGWB,2020-08-25,2.8,25.19305556,82.84166667,2
Jorwara,Uttar Pradesh,Chitrakoot,CGWB,2020-08-25,4.54,25.24861111,81.06250000,2
Kabirpur,Uttar Pradesh,Ghazipur,CGWB,2020-08-25,0.93,25.80833333,83.55416667,2
Kachauna,Uttar Pradesh,Hardoi,CGWB,2020-08-25,0.99,27.15833333,80.34166667,2
Kachauna (GWD PZ),Uttar Pradesh,Hardoi,CGWB,2020-08-25,1.13,27.15861111,80.34055556,2
Kachunda,Uttar Pradesh,Raibareli,CGWB,2020-08-25,1.15,26.30833333,81.25833333,2
Kadari,Uttar Pradesh,Kanpur Dehat,CGWB,2020-08-25,3.62,26.22861111,79.97861111,2
Kadipur,Uttar Pradesh,Sultanpur,CGWB,2020-08-25,8.35,26.16666667,82.37555556,2
Kaili Pz,Uttar Pradesh,Meerut,CGWB,2020-08-25,22.16,28.79027778,77.75972222,2
Kainjari,Uttar Pradesh,Kanpur Dehat,CGWB,2020-08-25,5.77,26.60888889,79.88750000,2
Kaisarganj PZ (GWD),Uttar Pradesh,Barabanki,CGWB,2020-08-25,7.14,26.73333333,81.31722222,2
Kajhai,Uttar Pradesh,Siddharth Nagar,CGWB,2020-08-25,4.79,27.22833333,82.98333333,2
Kalkeshwar temp,Uttar Pradesh,Barabanki,CGWB,2020-08-25,8.73,26.75000000,81.48333333,2
Kalwari,Uttar Pradesh,Basti,CGWB,2020-08-25,1.25,26.63333333,82.69166667,2
Kamalpur Pz,Uttar Pradesh,Muzaffarnagar,CGWB,2020-08-25,8.79,29.62500000,77.14666667,2
Kapurpur,Uttar Pradesh,Bahraich,CGWB,2020-08-25,0.83,27.55555556,81.43888889,2
Karauna,Uttar Pradesh,Sitapur,CGWB,2020-08-25,11.37,27.37638889,80.60972222,2
Karchhana,Uttar Pradesh,Praygraj,CGWB,2020-08-25,10.58,25.28333333,81.93833333,2
Karimuddinpur,Uttar Pradesh,Ghazipur,CGWB,2020-08-25,0.78,25.69027778,83.85277778,2
Karnailganj PZ (GWD),Uttar Pradesh,Gonda,CGWB,2020-08-25,1.87,27.13111111,81.70305556,2
Karsandia kalan,Uttar Pradesh,Azamgarh,CGWB,2020-08-25,0.84,25.97333333,82.77500000,2
Karwi,Uttar Pradesh,Chitrakoot,CGWB,2020-08-25,6.03,25.20833333,80.92500000,2
Kasarua,Uttar Pradesh,Praygraj,CGWB,2020-08-25,16.55,25.47000000,81.96666667,2
Kashipura,Uttar Pradesh,Mahoba,CGWB,2020-08-25,5.53,25.35333333,79.30138889,2
Katarniaghat,Uttar Pradesh,Bahraich,CGWB,2020-08-25,1.08,28.33333333,81.13361111,2
Katehari,Uttar Pradesh,Ambedkar Nagar,CGWB,2020-08-25,2.05,26.50000000,82.48333333,2
Katghar,Uttar Pradesh,Raibareli,CGWB,2020-08-25,1.71,26.15138889,81.14166667,2
Kazi Dewar,Uttar Pradesh,Gonda,CGWB,2020-08-25,1.66,27.06666667,82.11666667,2
Kesharpur,Uttar Pradesh,Ambedkar Nagar,CGWB,2020-08-25,1.29,26.44166667,82.67361111,2
Ketanpurwa,Uttar Pradesh,Raibareli,CGWB,2020-08-25,4.53,26.27083333,80.89166667,2
Khajurahat,Uttar Pradesh,Ayodhya,CGWB,2020-08-25,8.5,26.53833333,82.13666667,2
Khaluhat1,Uttar Pradesh,Sultanpur,CGWB,2020-08-25,1.71,26.24027778,82.31111111,2
Khamaria,Uttar Pradesh,Sitapur,CGWB,2020-08-25,3.18,27.37666667,80.90472222,2
Khanna,Uttar Pradesh,Hamirpur,CGWB,2020-08-25,5.24,25.56388889,80.06777778,2
Khaptia kheri,Uttar Pradesh,Allahabad,CGWB,2020-08-25,1.38,25.07083333,81.77916667,2
Kharauan jat,Uttar Pradesh,Basti,CGWB,2020-08-25,1.85,26.69166667,82.68333333,2
Kharihani,Uttar Pradesh,Azamgarh,CGWB,2020-08-25,3.0,25.76944444,83.16250000,2
Kharni Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2020-08-25,5.05,26.97833333,79.49500000,2
Kharsanda,Uttar Pradesh,Ballia,CGWB,2020-08-25,0.82,25.93555556,84.08333333,2
Khekhra Pz,Uttar Pradesh,Baghpat,CGWB,2020-08-25,27.29,28.87361111,77.27500000,2
Kheron PZ (GWD),Uttar Pradesh,Raibareli,CGWB,2020-08-25,6.63,26.28666667,80.94000000,2
Khhurand,Uttar Pradesh,Banda,CGWB,2020-08-25,0.0,25.37222222,80.47500000,2
Khutahna,Uttar Pradesh,Sultanpur,CGWB,2020-08-25,2.4,26.40000000,81.66666667,2
Kitlupur,Uttar Pradesh,Barabanki,CGWB,2020-08-25,2.99,27.10277778,81.19027778,2
Koirauna,Uttar Pradesh,Sant Ravidas Nagar,CGWB,2020-08-25,8.6,25.29722222,82.31250000,2
Koraon,Uttar Pradesh,Allahabad,CGWB,2020-08-25,0.18,25.01666667,82.06250000,2
Kotra Khurd,Uttar Pradesh,Sultanpur,CGWB,2020-08-25,5.38,26.09388889,82.28722222,2
Kotwa sarai,Uttar Pradesh,Barabanki,CGWB,2020-08-25,3.69,26.83333333,81.47500000,2
Kulpahar1 New,Uttar Pradesh,Mahoba,CGWB,2020-08-25,2.1,25.32583333,79.63500000,2
Kulpahar2,Uttar Pradesh,Mahoba,CGWB,2020-08-25,6.74,25.31666667,79.65000000,2
Kumbhi ka purwa,Uttar Pradesh,Raibareli,CGWB,2020-08-25,2.3,26.56805556,81.26583333,2
