Station_name,State,District,Agency_name,Date,level,lat,long,Telemetry
Basti,Uttar Pradesh,Basti,CGWB,2020-11-30,4.21,26.80000000,82.73333333,2
Basundhara,Uttar Pradesh,Auraiya,CGWB,2020-11-30,2.52,26.59500000,79.53333333,2
Bawan Pz-GWD,Uttar Pradesh,Hardoi,CGWB,2020-11-30,3.04,27.39888889,79.99583333,2
Behta,Uttar Pradesh,Sitapur,CGWB,2020-11-30,1.62,27.73888889,81.14888889,2
Bela,Uttar Pradesh,Fatehpur,CGWB,2020-11-30,3.16,25.95833333,81.03611111,2
Bela tal,Uttar Pradesh,Mahoba,CGWB,2020-11-30,5.86,25.27027778,79.57777778,2
Belwana,Uttar Pradesh,Azamgarh,CGWB,2020-11-30,2.18,25.89444444,82.81666667,2
Belwa Tarpatti,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,1.91,25.77500000,82.28333333,2
Bewar,Uttar Pradesh,Hamirpur,CGWB,2020-11-30,14.64,25.76111111,79.93000000,2
BewarPz-GWD,Uttar Pradesh,Mainpuri,CGWB,2020-11-30,7.03,27.22444444,79.28611111,2
Bhadar,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,5.93,26.17166667,82.05194444,2
Bhadayian Pz-GWD,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,12.0,26.17750000,82.16083333,2
Bhagwan nagar,Uttar Pradesh,Sonbhadra,CGWB,2020-11-30,1.42,24.37916667,83.05416667,2
Bhagwanpur,Uttar Pradesh,Shrawasti,CGWB,2020-11-30,1.34,27.51666667,81.93194444,2
Bhaisana,Uttar Pradesh,Kanpur Nagar,CGWB,2020-11-30,3.48,26.63500000,80.07472222,2
Bhakraulikapurw,Uttar Pradesh,Bahraich,CGWB,2020-11-30,3.02,27.30416667,81.55972222,2
Bhamora,Uttar Pradesh,Pilibhit,CGWB,2020-11-30,2.66,28.71416667,79.88666667,2
Bhanpur,Uttar Pradesh,Basti,CGWB,2020-11-30,1.4,27.01805556,82.66805556,2
Bhatgaon,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,5.38,26.30555556,81.65833333,2
Bhaunri,Uttar Pradesh,Chitrakoot,CGWB,2020-11-30,8.19,25.22500000,81.04027778,2
Bhawanigarh,Uttar Pradesh,Raibareli,CGWB,2020-11-30,1.67,26.55000000,81.23333333,2
Bhikamjot,Uttar Pradesh,Basti,CGWB,2020-11-30,2.32,26.80416667,82.29583333,2
Bhim pashim,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,3.82,26.16750000,81.90861111,2
Bhiti-New,Uttar Pradesh,Ambedkar Nagar,CGWB,2020-11-30,4.35,26.49166667,82.30833333,2
Bhiwal,Uttar Pradesh,Barabanki,CGWB,2020-11-30,4.6,26.69722222,81.24861111,2
Bhopatpur,Uttar Pradesh,Bahraich,CGWB,2020-11-30,7.82,27.88333333,81.51388889,2
Bhujanga,Uttar Pradesh,Shrawasti,CGWB,2020-11-30,1.84,27.66861111,82.00583333,2
Bhusar,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,2.71,26.00277778,82.25833333,2
Bhuta,Uttar Pradesh,Bareilly,CGWB,2020-11-30,5.75,28.33611111,79.59583333,2
Bibipur Khatauli,Uttar Pradesh,Azamgarh,CGWB,2020-11-30,3.3,26.13611111,83.09722222,2
Bidhnu,Uttar Pradesh,Kanpur Nagar,CGWB,2020-11-30,1.16,26.31944444,80.23888889,2
Bijnor,Uttar Pradesh,Lucknow,CGWB,2020-11-30,11.54,26.73888889,80.74027778,2
Bijua,Uttar Pradesh,Kheri,CGWB,2020-11-30,2.2,28.28805556,80.60500000,2
Bilaspur Pz GWD,Uttar Pradesh,Pilibhit,CGWB,2020-11-30,4.35,28.30000000,79.80000000,2
Bindki1,Uttar Pradesh,Fatehpur,CGWB,2020-11-30,3.67,26.03611111,80.58000000,2
Binjh,Uttar Pradesh,Raibareli,CGWB,2020-11-30,12.01,26.33638889,81.03388889,2
Birdpur,Uttar Pradesh,Siddharth Nagar,CGWB,2020-11-30,2.32,27.36805556,83.11805556,2
Birpur katra,Uttar Pradesh,Gonda,CGWB,2020-11-30,2.1,27.19722222,81.76666667,2
Bisanda,Uttar Pradesh,Banda,CGWB,2020-11-30,2.5,25.39305556,80.62222222,2
Bishahia,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,4.64,25.57083333,81.57083333,2
Bithoor-Nganj,Uttar Pradesh,Kanpur Nagar,CGWB,2020-11-30,9.94,26.59750000,80.27166667,2
Biutmani,Uttar Pradesh,Sitapur,CGWB,2020-11-30,3.5,27.55500000,80.95333333,2
Captainganj1,Uttar Pradesh,Basti,CGWB,2020-11-30,2.83,26.76666667,82.55638889,2
Chakalvanshi,Uttar Pradesh,Unnao,CGWB,2020-11-30,1.37,26.64166667,80.46111111,2
Chakia,Uttar Pradesh,Chandauli,CGWB,2020-11-30,4.73,25.04166667,83.22166667,2
Chakrajafar,Uttar Pradesh,Chitrakoot,CGWB,2020-11-30,13.34,25.26000000,80.92166667,2
Chamlapur,Uttar Pradesh,Kheri,CGWB,2020-11-30,1.82,27.91333333,80.88333333,2
Chandan chowki,Uttar Pradesh,Kheri,CGWB,2020-11-30,3.4,28.52777778,80.76250000,2
Chandanpur,Uttar Pradesh,Balrampur,CGWB,2020-11-30,3.03,27.66388889,82.65722222,2
Chandok,Uttar Pradesh,Bijnor,CGWB,2020-11-30,17.67,29.59166667,78.16666667,2
Chandrapal Kheri,Uttar Pradesh,Saharanpur,CGWB,2020-11-30,16.51,29.92500000,77.31666667,2
Chandraprabha,Uttar Pradesh,Chandauli,CGWB,2020-11-30,7.17,24.93333333,83.18333333,2
Chandwak,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,11.95,25.59333333,83.00000000,2
Chapiya,Uttar Pradesh,Gonda,CGWB,2020-11-30,1.7,26.98000000,82.38944444,2
Charkhari,Uttar Pradesh,Mahoba,CGWB,2020-11-30,2.78,25.40000000,79.75000000,2
Chartawal,Uttar Pradesh,Muzaffarnagar,CGWB,2020-11-30,8.2,29.53750000,77.59416667,2
Chatesar pz GWD,Uttar Pradesh,Mahoba,CGWB,2020-11-30,12.11,25.41611111,79.49361111,2
Chauapur,Uttar Pradesh,Kheri,CGWB,2020-11-30,1.81,27.98333333,80.90000000,2
Chaubepur1,Uttar Pradesh,Kanpur Nagar,CGWB,2020-11-30,10.87,26.61666667,80.18750000,2
Chaubisi,Uttar Pradesh,Barabanki,CGWB,2020-11-30,2.38,26.57333333,81.43027778,2
Chauraha dusti,Uttar Pradesh,Raibareli,CGWB,2020-11-30,1.49,26.31666667,81.35000000,2
Chaure bazar,Uttar Pradesh,Ayodhya,CGWB,2020-11-30,5.3,26.48333333,82.14166667,2
Chhata New,Uttar Pradesh,Mathura,CGWB,2020-11-30,2.88,27.70333333,77.50000000,2
Chibramau Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2020-11-30,21.23,27.13333333,79.50000000,2
Chilihia,Uttar Pradesh,Siddharth Nagar,CGWB,2020-11-30,1.12,27.26666667,82.87500000,2
Chilkahar New,Uttar Pradesh,Ballia,CGWB,2020-11-30,1.8,25.81972222,83.97111111,2
Chilla,Uttar Pradesh,Allahabad,CGWB,2020-11-30,9.57,25.30000000,81.71666667,2
Chitbargaon,Uttar Pradesh,Ballia,CGWB,2020-11-30,0.88,25.74444444,84.01027778,2
Chittauni,Uttar Pradesh,Kushinagar,CGWB,2020-11-30,1.05,27.13333333,83.95416667,2
Chiwalaha,Uttar Pradesh,Chitrakoot,CGWB,2020-11-30,13.47,25.20000000,81.40833333,2
Chobepur,Uttar Pradesh,Varanasi,CGWB,2020-11-30,6.3,25.45000000,83.08666667,2
Cholapur1,Uttar Pradesh,Varanasi,CGWB,2020-11-30,9.9,25.46888889,83.00888889,2
Chopan,Uttar Pradesh,Sonbhadra,CGWB,2020-11-30,3.36,24.02222222,83.02638889,2
Chota Mawana Pz,Uttar Pradesh,Meerut,CGWB,2020-11-30,12.77,29.09166667,77.86111111,2
Dabar Pz-GWD,Uttar Pradesh,Agra,CGWB,2020-11-30,15.96,27.04916667,77.59111111,2
Dabthara Shyam Pz GWD,Uttar Pradesh,Budaun,CGWB,2020-11-30,6.5,28.20000000,78.48333333,2
Dadoghat,Uttar Pradesh,Banda,CGWB,2020-11-30,0.4,25.61055556,81.01833333,2
Dalan chapra,Uttar Pradesh,Ballia,CGWB,2020-11-30,2.92,25.73333333,84.51666667,2
Dalel nagar rly,Uttar Pradesh,Hardoi,CGWB,2020-11-30,4.13,27.11944444,80.42138889,2
Daryaganj,Uttar Pradesh,Etah,CGWB,2020-11-30,9.91,27.59166667,79.09166667,2
Datauli chanda,Uttar Pradesh,Barabanki,CGWB,2020-11-30,10.2,26.63750000,81.35833333,2
Defence Colony Pz,Uttar Pradesh,Kanpur Nagar,CGWB,2020-11-30,41.74,26.42638889,80.39805556,2
Delhupur,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,3.7,25.75750000,81.93833333,2
Del panderwa,Uttar Pradesh,Hardoi,CGWB,2020-11-30,2.08,27.76111111,80.20138889,2
Deogaon,Uttar Pradesh,Azamgarh,CGWB,2020-11-30,0.82,25.75833333,82.99166667,2
Deokalia,Uttar Pradesh,Sitapur,CGWB,2020-11-30,6.74,27.44444444,81.02833333,2
Deoria,Uttar Pradesh,Ghazipur,CGWB,2020-11-30,2.38,25.48055556,83.57500000,2
Deoria1,Uttar Pradesh,Balrampur,CGWB,2020-11-30,2.73,27.49583333,82.08611111,2
Deoria2,Uttar Pradesh,Deoria,CGWB,2020-11-30,2.47,26.52916667,83.77222222,2
Desai deoria,Uttar Pradesh,Deoria,CGWB,2020-11-30,2.07,26.66666667,83.78333333,2
Dewa,Uttar Pradesh,Barabanki,CGWB,2020-11-30,2.7,27.02666667,81.17833333,2
Dhagwan,Uttar Pradesh,Hamirpur,CGWB,2020-11-30,3.26,25.83944444,79.64083333,2
Dhanghata,Uttar Pradesh,Sant Kabir Nagar,CGWB,2020-11-30,1.95,26.55416667,83.01944444,2
Dhanpur,Uttar Pradesh,Chandauli,CGWB,2020-11-30,2.18,25.45333333,83.34166667,2
Dhaula Kuan,Uttar Pradesh,Saharanpur,CGWB,2020-11-30,7.0,30.13333333,77.71666667,2
Dhobia,Uttar Pradesh,Hardoi,CGWB,2020-11-30,6.03,27.63888889,80.28444444,2
Dhonda ka purwa,Uttar Pradesh,Raibareli,CGWB,2020-11-30,3.02,26.31111111,81.37333333,2
Dhorighat,Uttar Pradesh,Mau,CGWB,2020-11-30,4.2,26.25000000,83.51250000,2
Dhoudhi,Uttar Pradesh,Sitapur,CGWB,2020-11-30,3.96,27.60833333,80.81250000,2
Dhrtidand1,Uttar Pradesh,Sonbhadra,CGWB,2020-11-30,7.89,24.16666667,82.97777778,2
Dih balri,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,2.57,25.79611111,81.66722222,2
Dikauli,Uttar Pradesh,Shrawasti,CGWB,2020-11-30,1.95,27.64861111,81.73333333,2
Dildar nagar,Uttar Pradesh,Ghazipur,CGWB,2020-11-30,0.98,25.45000000,83.66000000,2
Dingarpur Pz GWD,Uttar Pradesh,Moradabad,CGWB,2020-11-30,13.46,28.72111111,78.71611111,2
Domapur,Uttar Pradesh,Raibareli,CGWB,2020-11-30,14.45,26.25194444,81.00194444,2
Dubauli,Uttar Pradesh,Gorakhpur,CGWB,2020-11-30,3.24,26.46000000,83.42000000,2
Dudhi,Uttar Pradesh,Sonbhadra,CGWB,2020-11-30,4.13,24.23083333,83.23472222,2
Dudhwa f.r.h.,Uttar Pradesh,Kheri,CGWB,2020-11-30,8.8,28.48888889,80.64944444,2
Dumariaganj,Uttar Pradesh,Siddharth Nagar,CGWB,2020-11-30,1.91,27.20000000,82.65000000,2
Faradia,Uttar Pradesh,Pilibhit,CGWB,2020-11-30,4.85,28.72500000,79.71666667,2
Fatehganj,Uttar Pradesh,Lucknow,CGWB,2020-11-30,14.66,26.82777778,80.81527778,2
Fatehpur (new),Uttar Pradesh,Barabanki,CGWB,2020-11-30,3.1,27.16666667,81.21666667,2
Fatehpur PZ Gwd,Uttar Pradesh,Fatehpur,CGWB,2020-11-30,10.24,25.95194444,80.79583333,2
Fauladpur,Uttar Pradesh,Moradabad,CGWB,2020-11-30,1.24,29.10000000,78.86666667,2
Fursatganj,Uttar Pradesh,Raibareli,CGWB,2020-11-30,2.82,26.25833333,81.35277778,2
Gadwa Fort,Uttar Pradesh,Allahabad,CGWB,2020-11-30,3.39,25.19583333,81.62777778,2
Gahmar,Uttar Pradesh,Ghazipur,CGWB,2020-11-30,3.36,25.46944444,83.83611111,2
Gaighat,Uttar Pradesh,Bahraich,CGWB,2020-11-30,2.54,27.98333333,81.41666667,2
Gainsari,Uttar Pradesh,Balrampur,CGWB,2020-11-30,1.6,27.53750000,82.53750000,2
Gaipura,Uttar Pradesh,Mirzapur,CGWB,2020-11-30,11.8,25.15277778,82.39166667,2
Gajraula1,Uttar Pradesh,Pilibhit,CGWB,2020-11-30,3.02,28.52500000,79.88666667,2
Ganaidih,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,1.98,25.91944444,82.07083333,2
Gangapur Basai NEW,Uttar Pradesh,Agra,CGWB,2020-11-30,3.9,26.83694444,77.47166667,2
Gangau,Uttar Pradesh,Hardoi,CGWB,2020-11-30,1.17,27.07138889,80.41694444,2
Gangnar,Uttar Pradesh,Balrampur,CGWB,2020-11-30,2.5,27.45000000,82.28472222,2
Ganj moradabad,Uttar Pradesh,Unnao,CGWB,2020-11-30,11.87,26.95833333,80.18888889,2
Gara,Uttar Pradesh,Sonbhadra,CGWB,2020-11-30,12.77,24.20750000,82.98805556,2
Garhi Manikpur,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,10.17,25.81861111,81.43333333,2
Garhmukteshwar-Pz,Uttar Pradesh,Firozabad,CGWB,2020-11-30,14.54,28.78583333,78.07916667,2
Garwar,Uttar Pradesh,Ballia,CGWB,2020-11-30,1.57,25.83333333,84.03333333,2
Gauhania,Uttar Pradesh,Allahabad,CGWB,2020-11-30,2.38,25.31666667,81.83333333,2
Gaura,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,2.82,25.74500000,82.11166667,2
Gaura 1,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,2.62,25.75000000,82.12500000,2
Gaura crossing,Uttar Pradesh,Balrampur,CGWB,2020-11-30,1.42,27.41388889,82.41388889,2
Gauri bazar,Uttar Pradesh,Deoria,CGWB,2020-11-30,0.94,26.59083333,83.66250000,2
Gauriganj new -2,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,2.56,26.20277778,81.69166667,2
Gazipur New,Uttar Pradesh,Fatehpur,CGWB,2020-11-30,11.72,25.80222222,80.75416667,2
Geruababu,Uttar Pradesh,Gorakhpur,CGWB,2020-11-30,3.72,26.56000000,83.34000000,2
Ghazipur church,Uttar Pradesh,Ghazipur,CGWB,2020-11-30,0.66,25.57638889,83.56333333,2
Ghazipur  Sadar new,Uttar Pradesh,Ghazipur,CGWB,2020-11-30,0.8,25.56750000,83.56000000,2
Ghazipur (Urban),Uttar Pradesh,Ghazipur,CGWB,2020-11-30,2.3,25.57916667,83.55972222,2
Ghoose,Uttar Pradesh,Allahabad,CGWB,2020-11-30,2.52,24.87916667,82.01666667,2
Ghorawal1,Uttar Pradesh,Sonbhadra,CGWB,2020-11-30,2.0,24.75777778,82.78055556,2
Ghosi,Uttar Pradesh,Mau,CGWB,2020-11-30,1.28,26.11666667,83.54166667,2
Ghughali,Uttar Pradesh,Maharajganj,CGWB,2020-11-30,2.95,27.05000000,83.73333333,2
Ghuna,Uttar Pradesh,Saharanpur,CGWB,2020-11-30,3.48,30.05833333,77.59166667,2
Girwan,Uttar Pradesh,Banda,CGWB,2020-11-30,1.26,25.31472222,80.39166667,2
Gonda,Uttar Pradesh,Aligarh,CGWB,2020-11-30,3.01,27.81944444,77.88750000,2
Gonda (Urban),Uttar Pradesh,Gonda,CGWB,2020-11-30,6.55,27.11666667,81.97833333,2
Gopalipur,Uttar Pradesh,Raibareli,CGWB,2020-11-30,4.74,26.10833333,81.00833333,2
Gopalpur,Uttar Pradesh,Mirzapur,CGWB,2020-11-30,7.05,25.15833333,82.48333333,2
Gopamau,Uttar Pradesh,Hardoi,CGWB,2020-11-30,7.05,27.53194444,80.28611111,2
Goriabad,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,1.25,26.32916667,81.57777778,2
Gosaiganj Pz-GWD,Uttar Pradesh,Ayodhya,CGWB,2020-11-30,3.8,26.58250000,82.38527778,2
Gutauna,Uttar Pradesh,Barabanki,CGWB,2020-11-30,2.88,26.62222222,81.34166667,2
Gutni,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,10.03,25.70833333,81.40000000,2
Gyanpur,Uttar Pradesh,Sant Ravidas Nagar,CGWB,2020-11-30,2.23,25.33333333,82.47666667,2
Halia,Uttar Pradesh,Mirzapur,CGWB,2020-11-30,2.59,24.82666667,82.32333333,2
Handia,Uttar Pradesh,Praygraj,CGWB,2020-11-30,1.05,25.36527778,82.18611111,2
Hapur-Pz,Uttar Pradesh,Ghaziabad,CGWB,2020-11-30,19.19,28.72333333,77.80583333,2
Haraiya,Uttar Pradesh,Basti,CGWB,2020-11-30,2.53,26.80000000,82.46666667,2
Harduaganj,Uttar Pradesh,Aligarh,CGWB,2020-11-30,3.15,27.94638889,78.15750000,2
Hargaon,Uttar Pradesh,Sitapur,CGWB,2020-11-30,4.16,27.65416667,80.73611111,2
Harriaya bazar,Uttar Pradesh,Balrampur,CGWB,2020-11-30,2.4,27.65361111,82.28083333,2
Hasanpur,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,4.52,25.92500000,82.60000000,2
Hasanpur Pz GWD,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2020-11-30,16.85,28.73138889,78.28222222,2
Haseran Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2020-11-30,0.61,26.91777778,79.58000000,2
Hasewan,Uttar Pradesh,Unnao,CGWB,2020-11-30,2.25,26.76388889,80.57500000,2
Hastinapur 1,Uttar Pradesh,Meerut,CGWB,2020-11-30,9.61,29.12500000,78.00000000,2
Hasulia,Uttar Pradesh,Auraiya,CGWB,2020-11-30,7.98,26.51250000,79.38055556,2
Hatinala,Uttar Pradesh,Sonbhadra,CGWB,2020-11-30,17.39,24.05000000,83.10000000,2
Holagarh,Uttar Pradesh,Allahabad,CGWB,2020-11-30,2.76,25.64166667,81.77222222,2
Honipur,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,8.29,25.79166667,82.31666667,2
Hunsepur,Uttar Pradesh,Raibareli,CGWB,2020-11-30,10.49,26.26777778,80.98500000,2
Iglas,Uttar Pradesh,Hathras,CGWB,2020-11-30,11.34,27.71666667,77.93333333,2
Imamganj,Uttar Pradesh,Allahabad,CGWB,2020-11-30,3.34,25.40555556,82.29583333,2
Iradat nagar,Uttar Pradesh,Allahabad,CGWB,2020-11-30,15.68,25.32500000,81.81666667,2
Itaili (muftiganj),Uttar Pradesh,Jaunpur,CGWB,2020-11-30,8.63,25.71000000,82.82222222,2
Itaunja,Uttar Pradesh,Lucknow,CGWB,2020-11-30,10.98,27.08333333,80.87638889,2
ITAUNJA,Uttar Pradesh,Lucknow,CGWB,2020-11-30,11.84,27.08333333,80.89166667,2
Jachoda,Uttar Pradesh,Mathura,CGWB,2020-11-30,1.93,27.49500000,77.56833333,2
Jagatpur,Uttar Pradesh,Raibareli,CGWB,2020-11-30,2.2,26.05583333,81.27500000,2
