Station_name,State,District,Agency_name,Date,level,lat,long,Telemetry
Rajpura,Uttar Pradesh,Jalaun,CGWB,2018-11-30,1.33,26.31666667,79.18333333,2
Rakabganj Crossing,Uttar Pradesh,Lucknow,CGWB,2018-11-30,9.98,26.84166667,80.92500000,2
Raksa,Uttar Pradesh,Jhansi,CGWB,2018-11-30,3.31,25.46055556,78.46500000,2
Rambar,Uttar Pradesh,Kushinagar,CGWB,2018-11-30,2.41,26.86666667,83.86666667,2
Ramgarh1,Uttar Pradesh,Sultanpur,CGWB,2018-11-30,2.6,26.13888889,82.12500000,2
Ramnagar2,Uttar Pradesh,Bareilly,CGWB,2018-11-30,7.4,28.36666667,79.10666667,2
Ramnagara,Uttar Pradesh,Siddharth Nagar,CGWB,2018-11-30,2.95,27.42500000,82.77500000,2
Rampur batauli,Uttar Pradesh,Pratapgarh,CGWB,2018-11-30,2.94,25.90833333,81.60333333,2
Rampur tulapur,Uttar Pradesh,Allahabad,CGWB,2018-11-30,5.28,25.03750000,82.20000000,2
Raniganj,Uttar Pradesh,Pratapgarh,CGWB,2018-11-30,7.95,25.79666667,82.03555556,2
Rani katra,Uttar Pradesh,Barabanki,CGWB,2018-11-30,6.06,26.97555556,81.52611111,2
Rasauli,Uttar Pradesh,Barabanki,CGWB,2018-11-30,1.12,26.92555556,81.25416667,2
Ratanpur,Uttar Pradesh,Shrawasti,CGWB,2018-11-30,2.9,27.80277778,81.96527778,2
Ratasia kothi,Uttar Pradesh,Deoria,CGWB,2018-11-30,4.89,26.27694444,84.14666667,2
Rawalpur,Uttar Pradesh,Raibareli,CGWB,2018-11-30,7.38,26.05833333,80.85277778,2
Razichauraha,Uttar Pradesh,Bahraich,CGWB,2018-11-30,1.22,27.41111111,81.37833333,2
Rehman Khera,Uttar Pradesh,Lucknow,CGWB,2018-11-30,10.65,26.88888889,80.76250000,2
Rehrabazar PZ(GWD),Uttar Pradesh,Balrampur,CGWB,2018-11-30,4.48,27.18194444,82.27888889,2
Rehta,Uttar Pradesh,Lucknow,CGWB,2018-11-30,8.43,27.04166667,80.65833333,2
Renukoot,Uttar Pradesh,Sonbhadra,CGWB,2018-11-30,8.59,24.22083333,83.04777778,2
Rewan,Uttar Pradesh,Jhansi,CGWB,2018-11-30,7.29,25.39666667,79.16333333,2
Robertsganj1,Uttar Pradesh,Sonbhadra,CGWB,2018-11-30,2.83,24.69166667,83.06666667,2
Rustampur,Uttar Pradesh,Varanasi,CGWB,2018-11-30,13.28,25.39500000,83.07500000,2
Sablapur,Uttar Pradesh,Bahraich,CGWB,2018-11-30,3.08,27.71944444,81.37916667,2
Safipur1,Uttar Pradesh,Unnao,CGWB,2018-11-30,9.72,26.73333333,80.34166667,2
Sagardeh,Uttar Pradesh,Sultanpur,CGWB,2018-11-30,12.2,26.03194444,82.41250000,2
Sakaldiha,Uttar Pradesh,Chandauli,CGWB,2018-11-30,2.0,25.33833333,83.25666667,2
Sakoti Tanda  Pz,Uttar Pradesh,Meerut,CGWB,2018-11-30,6.26,29.17500000,77.73333333,2
Sallahpur,Uttar Pradesh,Kaushambi,CGWB,2018-11-30,18.6,25.47500000,81.68000000,2
Samthar,Uttar Pradesh,Jhansi,CGWB,2018-11-30,3.95,25.83666667,78.90777778,2
Sangipur,Uttar Pradesh,Pratapgarh,CGWB,2018-11-30,9.91,26.04222222,81.67583333,2
Sangramgarh,Uttar Pradesh,Pratapgarh,CGWB,2018-11-30,5.73,25.85222222,81.49583333,2
Santakhera,Uttar Pradesh,Unnao,CGWB,2018-11-30,2.86,26.45972222,80.40833333,2
Sarai barai,Uttar Pradesh,Barabanki,CGWB,2018-11-30,4.45,26.85027778,81.71055556,2
Sarakthal,Uttar Pradesh,Bijnor,CGWB,2018-11-30,3.57,29.23666667,78.46666667,2
Saraon,Uttar Pradesh,Allahabad,CGWB,2018-11-30,6.31,25.27000000,81.84166667,2
Sector- 62 A Pz,Uttar Pradesh,G.B. Nagar,CGWB,2018-11-30,34.93,28.52000000,77.39000000,2
Sector-72 Pz,Uttar Pradesh,G.B. Nagar,CGWB,2018-11-30,33.08,28.58888889,77.38000000,2
Sector-92 Pz,Uttar Pradesh,G.B. Nagar,CGWB,2018-11-30,13.12,28.52000000,77.39000000,2
Semri,Uttar Pradesh,Jhansi,CGWB,2018-11-30,3.48,25.64500000,78.84944444,2
Semri1,Uttar Pradesh,Balrampur,CGWB,2018-11-30,3.61,27.37916667,82.53888889,2
Shahabad Pz GWD,Uttar Pradesh,Rampur,CGWB,2018-11-30,9.1,28.55833333,79.01250000,2
Shahi Pz GWD,Uttar Pradesh,Bareilly,CGWB,2018-11-30,3.8,28.54166667,79.30000000,2
Shahjahanpur1,Uttar Pradesh,Shahjhanpur,CGWB,2018-11-30,7.35,27.91666667,79.93000000,2
Shakhambari,Uttar Pradesh,Saharanpur,CGWB,2018-11-30,2.38,30.25333333,77.73833333,2
Shishgarh,Uttar Pradesh,Bareilly,CGWB,2018-11-30,3.5,28.71666667,79.31666667,2
Shivgarh,Uttar Pradesh,Sultanpur,CGWB,2018-11-30,5.23,26.10000000,82.12500000,2
Shrawasti,Uttar Pradesh,Shrawasti,CGWB,2018-11-30,1.88,27.45833333,81.74166667,2
Sidhauli,Uttar Pradesh,Shahjhanpur,CGWB,2018-11-30,5.17,27.97222222,79.97638889,2
Sidhaur,Uttar Pradesh,Barabanki,CGWB,2018-11-30,2.07,26.77083333,81.40833333,2
Sidhpura Pz-GWD,Uttar Pradesh,Etah,CGWB,2018-11-30,4.6,27.63333333,78.86666667,2
Sigra mau,Uttar Pradesh,Jaunpur,CGWB,2018-11-30,5.81,25.94722222,82.39166667,2
Sikanderpur1,Uttar Pradesh,Unnao,CGWB,2018-11-30,14.93,26.55555556,80.40416667,2
Sikandra1,Uttar Pradesh,Praygraj,CGWB,2018-11-30,11.45,25.58333333,81.97361111,2
Sikandrabad 1,Uttar Pradesh,Buland Shahar,CGWB,2018-11-30,12.22,28.44166667,77.66666667,2
Simrauta,Uttar Pradesh,Raibareli,CGWB,2018-11-30,3.11,26.46527778,81.41944444,2
Simrauta(ii),Uttar Pradesh,Raibareli,CGWB,2018-11-30,3.4,26.45000000,81.42500000,2
Sipahia village,Uttar Pradesh,Balrampur,CGWB,2018-11-30,2.2,27.59444444,82.33611111,2
Siroli Pz GWD,Uttar Pradesh,Bareilly,CGWB,2018-11-30,7.6,28.46666667,79.11666667,2
Sisauli,Uttar Pradesh,Meerut,CGWB,2018-11-30,21.3,28.92000000,77.80833333,2
Siswa bazar,Uttar Pradesh,Maharajganj,CGWB,2018-11-30,2.09,27.20000000,83.76666667,2
Sneh Rd.rly.stn.,Uttar Pradesh,Bijnor,CGWB,2018-11-30,9.7,29.68666667,78.44666667,2
Son barsa,Uttar Pradesh,Sonbhadra,CGWB,2018-11-30,3.68,24.83333333,82.93333333,2
Sonpur,Uttar Pradesh,Balrampur,CGWB,2018-11-30,2.25,27.27500000,82.28666667,2
Sridutganj1,Uttar Pradesh,Balrampur,CGWB,2018-11-30,2.61,27.35444444,82.35611111,2
Sukratal,Uttar Pradesh,Muzaffarnagar,CGWB,2018-11-30,3.1,29.49500000,77.99000000,2
Sultanpur2,Uttar Pradesh,Sultanpur,CGWB,2018-11-30,12.7,26.25833333,82.08333333,2
Sumerpur,Uttar Pradesh,Unnao,CGWB,2018-11-30,11.08,26.27500000,80.80833333,2
Sunderpur1,Uttar Pradesh,Saharanpur,CGWB,2018-11-30,9.4,30.13333333,77.85500000,2
Sundhia mau,Uttar Pradesh,Barabanki,CGWB,2018-11-30,4.42,27.12500000,81.29833333,2
Surir (new),Uttar Pradesh,Mathura,CGWB,2018-11-30,8.62,27.76944444,77.72777778,2
Swaheri Khurd,Uttar Pradesh,Bijnor,CGWB,2018-11-30,9.7,29.45000000,78.18333333,2
Tanda,Uttar Pradesh,Rampur,CGWB,2018-11-30,4.28,28.97888889,78.94638889,2
Tapri godh,Uttar Pradesh,Bahraich,CGWB,2018-11-30,3.3,28.00611111,81.26111111,2
Tarabganj PZ (GWD),Uttar Pradesh,Gonda,CGWB,2018-11-30,3.6,26.95583333,81.99055556,2
Tarti,Uttar Pradesh,Jaunpur,CGWB,2018-11-30,5.1,25.54583333,82.76250000,2
Tejkishan Khera,Uttar Pradesh,Lucknow,CGWB,2018-11-30,4.93,26.79583333,80.73472222,2
Thakurdwara,Uttar Pradesh,Moradabad,CGWB,2018-11-30,0.4,29.19166667,78.85000000,2
Thaura,Uttar Pradesh,Unnao,CGWB,2018-11-30,1.62,26.52833333,80.67500000,2
Tikaitnagar,Uttar Pradesh,Barabanki,CGWB,2018-11-30,6.29,26.93916667,81.56916667,2
Tikrol Pz GWD,Uttar Pradesh,Saharanpur,CGWB,2018-11-30,7.2,29.73333333,77.37500000,2
Timikia Kothi Pz I,Uttar Pradesh,Meerut,CGWB,2018-11-30,7.81,28.95833333,77.55000000,2
Timikia Kothi Pz II,Uttar Pradesh,Meerut,CGWB,2018-11-30,7.81,28.95833333,77.55000000,2
Timikia Kothi Pz III,Uttar Pradesh,Meerut,CGWB,2018-11-30,8.27,28.95833333,77.55000000,2
Tonda,Uttar Pradesh,Unnao,CGWB,2018-11-30,0.68,26.86388889,80.60138889,2
Trisundi,Uttar Pradesh,Sultanpur,CGWB,2018-11-30,4.34,26.09111111,82.03500000,2
Trivediganj,Uttar Pradesh,Barabanki,CGWB,2018-11-30,2.29,26.63750000,81.30833333,2
Tulsipur2,Uttar Pradesh,Shrawasti,CGWB,2018-11-30,3.56,27.68333333,81.70555556,2
Unchagaon1,Uttar Pradesh,Unnao,CGWB,2018-11-30,4.54,26.17916667,80.70416667,2
Unchagaon kila,Uttar Pradesh,Unnao,CGWB,2018-11-30,0.99,26.48750000,80.73055556,2
Undera,Uttar Pradesh,Agra,CGWB,2018-11-30,1.1,27.09166667,77.67777778,2
Unnao,Uttar Pradesh,Unnao,CGWB,2018-11-30,10.38,26.55000000,80.47500000,2
Un Pz,Uttar Pradesh,Muzaffarnagar,CGWB,2018-11-30,6.57,29.58666667,77.16666667,2
Upheda-Pz,Uttar Pradesh,Ghaziabad,CGWB,2018-11-30,10.16,28.73333333,77.90000000,2
Usargaura,Uttar Pradesh,Kaushambi,CGWB,2018-11-30,4.39,25.53333333,81.37500000,2
Uska,Uttar Pradesh,Siddharth Nagar,CGWB,2018-11-30,3.13,27.19166667,83.12500000,2
Utraula,Uttar Pradesh,Balrampur,CGWB,2018-11-30,2.95,27.41666667,82.16666667,2
Varanasi,Uttar Pradesh,Varanasi,CGWB,2018-11-30,9.2,25.30000000,82.95000000,2
Vikasnagar,Uttar Pradesh,Lucknow,CGWB,2018-11-30,39.28,26.89444444,80.96111111,2
