Station_name,State,District,Agency_name,Date,level,lat,long,Telemetry
Anai,Uttar Pradesh,Varanasi,CGWB,2022-05-30,3.08,25.45833333,82.73611111,2
Chobepur,Uttar Pradesh,Varanasi,CGWB,2022-05-30,6.56,25.45000000,83.08666667,2
Cholapur1,Uttar Pradesh,Varanasi,CGWB,2022-05-30,11.4,25.46888889,83.00888889,2
Jikhan(narsara),Uttar Pradesh,Varanasi,CGWB,2022-05-30,10.87,25.19305556,82.84166667,2
Phulpur1,Uttar Pradesh,Varanasi,CGWB,2022-05-30,7.76,25.51666667,82.81805556,2
Rustampur,Uttar Pradesh,Varanasi,CGWB,2022-05-30,4.88,25.39500000,83.07500000,2
