Station_name,State,District,Agency_name,Date,level,lat,long,Telemetry
Bhopatpur,Uttar Pradesh,Bahraich,CGWB,2023-01-31,7.97,27.88333333,81.51388889,2
Bhujal Bhawan,Uttar Pradesh,Lucknow,CGWB,2023-01-31,31.44,26.89305556,80.94861111,2
Bhujanga,Uttar Pradesh,Shrawasti,CGWB,2023-01-31,2.69,27.66861111,82.00583333,2
Bhusar,Uttar Pradesh,Pratapgarh,CGWB,2023-01-31,3.22,26.00277778,82.25833333,2
Bhuta,Uttar Pradesh,Bareilly,CGWB,2023-01-31,4.8,28.33611111,79.59583333,2
Bibipur Khatauli,Uttar Pradesh,Azamgarh,CGWB,2023-01-31,4.43,26.13611111,83.09722222,2
Bidhnu,Uttar Pradesh,Kanpur Nagar,CGWB,2023-01-31,1.35,26.31944444,80.23888889,2
Bidhuna,Uttar Pradesh,Auraiya,CGWB,2023-01-31,0.0,26.80000000,79.51666667,2
Bijnor,Uttar Pradesh,Lucknow,CGWB,2023-01-31,12.27,26.73888889,80.74027778,2
Bilaspur Pz CGWB,Uttar Pradesh,Rampur,CGWB,2023-01-31,3.81,28.88472222,79.28333333,2
Bilaspur Pz GWD,Uttar Pradesh,Pilibhit,CGWB,2023-01-31,3.75,28.30000000,79.80000000,2
Bilsanda1,Uttar Pradesh,Pilibhit,CGWB,2023-01-31,2.75,28.24166667,79.94166667,2
Bindki1,Uttar Pradesh,Fatehpur,CGWB,2023-01-31,3.82,26.03611111,80.58000000,2
Birdpur,Uttar Pradesh,Siddharth Nagar,CGWB,2023-01-31,2.6,27.36805556,83.11805556,2
Birpur katra,Uttar Pradesh,Gonda,CGWB,2023-01-31,2.5,27.19722222,81.76666667,2
Bisanda,Uttar Pradesh,Banda,CGWB,2023-01-31,2.21,25.39305556,80.62222222,2
Bishahia,Uttar Pradesh,Pratapgarh,CGWB,2023-01-31,4.83,25.57083333,81.57083333,2
Biswan1,Uttar Pradesh,Sitapur,CGWB,2023-01-31,4.5,27.50000000,81.00000000,2
Bithoor-Nganj,Uttar Pradesh,Kanpur Nagar,CGWB,2023-01-31,9.53,26.59750000,80.27166667,2
Biutmani,Uttar Pradesh,Sitapur,CGWB,2023-01-31,2.63,27.55500000,80.95333333,2
Captainganj1,Uttar Pradesh,Basti,CGWB,2023-01-31,2.66,26.76666667,82.55638889,2
Chakalvanshi,Uttar Pradesh,Unnao,CGWB,2023-01-31,1.38,26.64166667,80.46111111,2
Chakia,Uttar Pradesh,Chandauli,CGWB,2023-01-31,5.91,25.04166667,83.22166667,2
Chakrajafar,Uttar Pradesh,Chitrakoot,CGWB,2023-01-31,13.69,25.26000000,80.92166667,2
Chakwa,Uttar Pradesh,Jaunpur,CGWB,2023-01-31,2.39,25.81666667,82.75416667,2
Chamlapur,Uttar Pradesh,Kheri,CGWB,2023-01-31,1.72,27.91333333,80.88333333,2
Chandan chowki,Uttar Pradesh,Kheri,CGWB,2023-01-31,3.39,28.52777778,80.76250000,2
Chandanpur,Uttar Pradesh,Balrampur,CGWB,2023-01-31,3.23,27.66388889,82.65722222,2
Chandauli,Uttar Pradesh,Chandauli,CGWB,2023-01-31,1.76,25.26388889,83.25444444,2
Chandausi-PZ,Uttar Pradesh,Moradabad,CGWB,2023-01-31,19.21,28.51666667,78.78333333,2
Chandok,Uttar Pradesh,Bijnor,CGWB,2023-01-31,18.68,29.59166667,78.16666667,2
Chandraprabha,Uttar Pradesh,Chandauli,CGWB,2023-01-31,7.86,24.93333333,83.18333333,2
Chapiya,Uttar Pradesh,Gonda,CGWB,2023-01-31,2.4,26.98000000,82.38944444,2
Charkhari,Uttar Pradesh,Mahoba,CGWB,2023-01-31,1.78,25.40000000,79.75000000,2
Chartawal,Uttar Pradesh,Muzaffarnagar,CGWB,2023-01-31,7.93,29.53750000,77.59416667,2
Chatesar pz GWD,Uttar Pradesh,Mahoba,CGWB,2023-01-31,9.1,25.41611111,79.49361111,2
Chauapur,Uttar Pradesh,Kheri,CGWB,2023-01-31,2.65,27.98333333,80.90000000,2
Chaubepur1,Uttar Pradesh,Kanpur Nagar,CGWB,2023-01-31,10.66,26.61666667,80.18750000,2
Chaubisi,Uttar Pradesh,Barabanki,CGWB,2023-01-31,2.12,26.57333333,81.43027778,2
Chauki Pz,Uttar Pradesh,G.B. Nagar,CGWB,2023-01-31,3.22,28.28555556,77.63527778,2
Chauraha dusti,Uttar Pradesh,Raibareli,CGWB,2023-01-31,1.47,26.31666667,81.35000000,2
Chaure bazar,Uttar Pradesh,Ayodhya,CGWB,2023-01-31,3.89,26.48333333,82.14166667,2
Cheek daadar,Uttar Pradesh,Raibareli,CGWB,2023-01-31,5.78,26.27083333,81.28861111,2
Chhata New,Uttar Pradesh,Mathura,CGWB,2023-01-31,1.89,27.70333333,77.50000000,2
Chibramau Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2023-01-31,15.01,27.13333333,79.50000000,2
Chilihia,Uttar Pradesh,Siddharth Nagar,CGWB,2023-01-31,1.57,27.26666667,82.87500000,2
Chilkahar New,Uttar Pradesh,Ballia,CGWB,2023-01-31,3.34,25.81972222,83.97111111,2
Chilla,Uttar Pradesh,Allahabad,CGWB,2023-01-31,11.07,25.30000000,81.71666667,2
Chitbargaon,Uttar Pradesh,Ballia,CGWB,2023-01-31,1.6,25.74444444,84.01027778,2
Chittauni,Uttar Pradesh,Kushinagar,CGWB,2023-01-31,1.25,27.13333333,83.95416667,2
Chiwalaha,Uttar Pradesh,Chitrakoot,CGWB,2023-01-31,20.94,25.20000000,81.40833333,2
Chobepur,Uttar Pradesh,Varanasi,CGWB,2023-01-31,6.67,25.45000000,83.08666667,2
Cholapur1,Uttar Pradesh,Varanasi,CGWB,2023-01-31,11.17,25.46888889,83.00888889,2
Chopan,Uttar Pradesh,Sonbhadra,CGWB,2023-01-31,8.88,24.02222222,83.02638889,2
Chota Mawana Pz,Uttar Pradesh,Meerut,CGWB,2023-01-31,10.5,29.09166667,77.86111111,2
Churkhi,Uttar Pradesh,Jalaun,CGWB,2023-01-31,5.25,26.15388889,79.51583333,2
Dabar Pz-GWD,Uttar Pradesh,Agra,CGWB,2023-01-31,17.09,27.04916667,77.59111111,2
Dabthara Shyam Pz GWD,Uttar Pradesh,Budaun,CGWB,2023-01-31,17.19,28.20000000,78.48333333,2
Dalan chapra,Uttar Pradesh,Ballia,CGWB,2023-01-31,6.37,25.73333333,84.51666667,2
Dalmau,Uttar Pradesh,Raibareli,CGWB,2023-01-31,5.15,26.07777778,81.05000000,2
Damras,Uttar Pradesh,Jalaun,CGWB,2023-01-31,24.26,26.25111111,79.50138889,2
Daryabad,Uttar Pradesh,Barabanki,CGWB,2023-01-31,0.0,26.89000000,81.55666667,2
Datauli chanda,Uttar Pradesh,Barabanki,CGWB,2023-01-31,9.92,26.63750000,81.35833333,2
Dekor,Uttar Pradesh,Jalaun,CGWB,2023-01-31,5.13,25.87277778,79.42500000,2
Delhupur,Uttar Pradesh,Pratapgarh,CGWB,2023-01-31,4.59,25.75750000,81.93833333,2
Del panderwa,Uttar Pradesh,Hardoi,CGWB,2023-01-31,2.8,27.76111111,80.20138889,2
Deogaon,Uttar Pradesh,Azamgarh,CGWB,2023-01-31,1.52,25.75833333,82.99166667,2
Deokalia,Uttar Pradesh,Sitapur,CGWB,2023-01-31,6.15,27.44444444,81.02833333,2
Deoria,Uttar Pradesh,Ghazipur,CGWB,2023-01-31,4.28,25.48055556,83.57500000,2
Deoria2,Uttar Pradesh,Deoria,CGWB,2023-01-31,2.83,26.52916667,83.77222222,2
Derapur,Uttar Pradesh,Kanpur Dehat,CGWB,2023-01-31,0.0,26.41666667,79.78333333,2
Desai deoria,Uttar Pradesh,Deoria,CGWB,2023-01-31,2.27,26.66666667,83.78333333,2
Dewa,Uttar Pradesh,Barabanki,CGWB,2023-01-31,3.09,27.02666667,81.17833333,2
Dhagwan,Uttar Pradesh,Hamirpur,CGWB,2023-01-31,1.62,25.83944444,79.64083333,2
Dhanghata,Uttar Pradesh,Sant Kabir Nagar,CGWB,2023-01-31,3.12,26.55416667,83.01944444,2
Dhobia,Uttar Pradesh,Hardoi,CGWB,2023-01-31,5.91,27.63888889,80.28444444,2
Dhonda ka purwa,Uttar Pradesh,Raibareli,CGWB,2023-01-31,3.02,26.31111111,81.37333333,2
Dhorighat,Uttar Pradesh,Mau,CGWB,2023-01-31,5.27,26.25000000,83.51250000,2
Dhrtidand1,Uttar Pradesh,Sonbhadra,CGWB,2023-01-31,10.22,24.16666667,82.97777778,2
Dhumri1,Uttar Pradesh,Etah,CGWB,2023-01-31,3.25,27.55833333,78.93333333,2
Digwar,Uttar Pradesh,Lalitpur,CGWB,2023-01-31,5.55,24.37000000,78.60666667,2
Dih balri,Uttar Pradesh,Pratapgarh,CGWB,2023-01-31,2.83,25.79611111,81.66722222,2
Dikauli,Uttar Pradesh,Shrawasti,CGWB,2023-01-31,1.62,27.64861111,81.73333333,2
Dildar nagar,Uttar Pradesh,Ghazipur,CGWB,2023-01-31,2.87,25.45000000,83.66000000,2
Dubauli,Uttar Pradesh,Gorakhpur,CGWB,2023-01-31,3.25,26.46000000,83.42000000,2
Dudhi,Uttar Pradesh,Sonbhadra,CGWB,2023-01-31,5.92,24.23083333,83.23472222,2
Dudhwa f.r.h.,Uttar Pradesh,Kheri,CGWB,2023-01-31,7.25,28.48888889,80.64944444,2
Dumariaganj,Uttar Pradesh,Siddharth Nagar,CGWB,2023-01-31,2.31,27.20000000,82.65000000,2
Etah,Uttar Pradesh,Etah,CGWB,2023-01-31,0.0,27.55555556,78.67777778,2
Faradia,Uttar Pradesh,Pilibhit,CGWB,2023-01-31,4.3,28.72500000,79.71666667,2
Farida,Uttar Pradesh,Jhansi,CGWB,2023-01-31,5.31,25.67361111,79.14611111,2
Fatehganj,Uttar Pradesh,Lucknow,CGWB,2023-01-31,13.5,26.82777778,80.81527778,2
Fatehpur (new),Uttar Pradesh,Barabanki,CGWB,2023-01-31,3.27,27.16666667,81.21666667,2
Fatehpur PZ Gwd,Uttar Pradesh,Fatehpur,CGWB,2023-01-31,6.99,25.95194444,80.79583333,2
Fauladpur,Uttar Pradesh,Moradabad,CGWB,2023-01-31,2.58,29.10000000,78.86666667,2
Fursatganj,Uttar Pradesh,Raibareli,CGWB,2023-01-31,3.63,26.25833333,81.35277778,2
Gadwa Fort,Uttar Pradesh,Allahabad,CGWB,2023-01-31,3.51,25.19583333,81.62777778,2
Gahmar,Uttar Pradesh,Ghazipur,CGWB,2023-01-31,11.24,25.46944444,83.83611111,2
Gaighat,Uttar Pradesh,Bahraich,CGWB,2023-01-31,2.55,27.98333333,81.41666667,2
Gainsari,Uttar Pradesh,Balrampur,CGWB,2023-01-31,1.84,27.53750000,82.53750000,2
Gaipura,Uttar Pradesh,Mirzapur,CGWB,2023-01-31,12.64,25.15277778,82.39166667,2
Gajraula1,Uttar Pradesh,Pilibhit,CGWB,2023-01-31,2.72,28.52500000,79.88666667,2
Gajraula Pz CGWB,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2023-01-31,14.67,28.84000000,78.24583333,2
Gangapur Basai NEW,Uttar Pradesh,Agra,CGWB,2023-01-31,1.65,26.83694444,77.47166667,2
Gangau,Uttar Pradesh,Hardoi,CGWB,2023-01-31,1.26,27.07138889,80.41694444,2
Gangnar,Uttar Pradesh,Balrampur,CGWB,2023-01-31,2.95,27.45000000,82.28472222,2
Gara,Uttar Pradesh,Sonbhadra,CGWB,2023-01-31,12.65,24.20750000,82.98805556,2
Garhmukteshwar-Pz,Uttar Pradesh,Firozabad,CGWB,2023-01-31,14.0,28.78583333,78.07916667,2
Garwar,Uttar Pradesh,Ballia,CGWB,2023-01-31,2.04,25.83333333,84.03333333,2
Gauhania,Uttar Pradesh,Allahabad,CGWB,2023-01-31,4.55,25.31666667,81.83333333,2
Gaura,Uttar Pradesh,Pratapgarh,CGWB,2023-01-31,3.55,25.74500000,82.11166667,2
Gaura crossing,Uttar Pradesh,Balrampur,CGWB,2023-01-31,1.65,27.41388889,82.41388889,2
Gauri bazar,Uttar Pradesh,Deoria,CGWB,2023-01-31,1.39,26.59083333,83.66250000,2
Gauriganj new -2,Uttar Pradesh,Sultanpur,CGWB,2023-01-31,3.95,26.20277778,81.69166667,2
Gazipur New,Uttar Pradesh,Fatehpur,CGWB,2023-01-31,7.79,25.80222222,80.75416667,2
Geruababu,Uttar Pradesh,Gorakhpur,CGWB,2023-01-31,3.83,26.56000000,83.34000000,2
Ghazipur church,Uttar Pradesh,Ghazipur,CGWB,2023-01-31,4.87,25.57638889,83.56333333,2
Ghazipur  Sadar new,Uttar Pradesh,Ghazipur,CGWB,2023-01-31,12.45,25.56750000,83.56000000,2
Ghazipur (Urban),Uttar Pradesh,Ghazipur,CGWB,2023-01-31,0.79,25.57916667,83.55972222,2
Ghirore,Uttar Pradesh,Mainpuri,CGWB,2023-01-31,0.0,27.20416667,78.75000000,2
Ghorawal1,Uttar Pradesh,Sonbhadra,CGWB,2023-01-31,4.21,24.75777778,82.78055556,2
Ghosi,Uttar Pradesh,Mau,CGWB,2023-01-31,1.9,26.11666667,83.54166667,2
Ghugawa,Uttar Pradesh,Jhansi,CGWB,2023-01-31,5.81,25.38277778,78.75388889,2
Ghughali,Uttar Pradesh,Maharajganj,CGWB,2023-01-31,3.63,27.05000000,83.73333333,2
Ghuna,Uttar Pradesh,Saharanpur,CGWB,2023-01-31,2.93,30.05833333,77.59166667,2
Gohan,Uttar Pradesh,Jalaun,CGWB,2023-01-31,3.46,26.29333333,79.27277778,2
Gonda,Uttar Pradesh,Aligarh,CGWB,2023-01-31,0.69,27.81944444,77.88750000,2
Gonda (Urban),Uttar Pradesh,Gonda,CGWB,2023-01-31,5.87,27.11666667,81.97833333,2
Gopalipur,Uttar Pradesh,Raibareli,CGWB,2023-01-31,6.04,26.10833333,81.00833333,2
Gopalpur,Uttar Pradesh,Mirzapur,CGWB,2023-01-31,11.69,25.15833333,82.48333333,2
Gopalpura1,Uttar Pradesh,Jalaun,CGWB,2023-01-31,0.66,26.24166667,79.09166667,2
Gopamau,Uttar Pradesh,Hardoi,CGWB,2023-01-31,6.76,27.53194444,80.28611111,2
Gorai1,Uttar Pradesh,Pratapgarh,CGWB,2023-01-31,7.53,25.84638889,82.13277778,2
Goriabad,Uttar Pradesh,Sultanpur,CGWB,2023-01-31,1.12,26.32916667,81.57777778,2
Gosaiganj Pz-GWD,Uttar Pradesh,Ayodhya,CGWB,2023-01-31,3.94,26.58250000,82.38527778,2
Gutauna,Uttar Pradesh,Barabanki,CGWB,2023-01-31,2.59,26.62222222,81.34166667,2
Gutni,Uttar Pradesh,Pratapgarh,CGWB,2023-01-31,7.68,25.70833333,81.40000000,2
Gyanpur,Uttar Pradesh,Sant Ravidas Nagar,CGWB,2023-01-31,4.05,25.33333333,82.47666667,2
Hadrukh,Uttar Pradesh,Jalaun,CGWB,2023-01-31,9.27,26.25527778,79.37333333,2
Halia,Uttar Pradesh,Mirzapur,CGWB,2023-01-31,5.24,24.82666667,82.32333333,2
Handia,Uttar Pradesh,Praygraj,CGWB,2023-01-31,1.6,25.36527778,82.18611111,2
Hapur-Pz,Uttar Pradesh,Ghaziabad,CGWB,2023-01-31,19.35,28.72333333,77.80583333,2
Haraiya,Uttar Pradesh,Basti,CGWB,2023-01-31,2.9,26.80000000,82.46666667,2
Harakh,Uttar Pradesh,Barabanki,CGWB,2023-01-31,3.36,26.85666667,81.23333333,2
Harchandpur,Uttar Pradesh,Raibareli,CGWB,2023-01-31,7.53,26.34861111,81.17361111,2
Harduaganj,Uttar Pradesh,Aligarh,CGWB,2023-01-31,2.27,27.94638889,78.15750000,2
Hargaon,Uttar Pradesh,Sitapur,CGWB,2023-01-31,2.28,27.65416667,80.73611111,2
Harriaya bazar,Uttar Pradesh,Balrampur,CGWB,2023-01-31,2.8,27.65361111,82.28083333,2
Hasanganj1,Uttar Pradesh,Unnao,CGWB,2023-01-31,0.0,26.77500000,80.63750000,2
Hasanpur,Uttar Pradesh,Jaunpur,CGWB,2023-01-31,4.69,25.92500000,82.60000000,2
Hasanpur Pz GWD,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2023-01-31,17.4,28.73138889,78.28222222,2
Haseran Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2023-01-31,0.0,26.91777778,79.58000000,2
Hasewan,Uttar Pradesh,Unnao,CGWB,2023-01-31,2.97,26.76388889,80.57500000,2
Hastinapur 1,Uttar Pradesh,Meerut,CGWB,2023-01-31,10.3,29.12500000,78.00000000,2
Hasulia,Uttar Pradesh,Auraiya,CGWB,2023-01-31,3.55,26.51250000,79.38055556,2
Hatinala,Uttar Pradesh,Sonbhadra,CGWB,2023-01-31,4.67,24.05000000,83.10000000,2
Hisar kalan,Uttar Pradesh,Lalitpur,CGWB,2023-01-31,5.82,25.07083333,78.56416667,2
Holagarh,Uttar Pradesh,Allahabad,CGWB,2023-01-31,3.74,25.64166667,81.77222222,2
Honipur,Uttar Pradesh,Jaunpur,CGWB,2023-01-31,7.88,25.79166667,82.31666667,2
Hunsepur,Uttar Pradesh,Raibareli,CGWB,2023-01-31,14.12,26.26777778,80.98500000,2
