Station_name,State,District,Agency_name,Date,level,lat,long,Telemetry
Bidhnu,Uttar Pradesh,Kanpur Nagar,CGWB,2022-05-31,3.3,26.31944444,80.23888889,2
Bighapur,Uttar Pradesh,Unnao,CGWB,2022-05-31,4.83,26.37916667,80.64722222,2
Bijnor,Uttar Pradesh,Lucknow,CGWB,2022-05-31,12.78,26.73888889,80.74027778,2
Bilaspur Pz CGWB,Uttar Pradesh,Rampur,CGWB,2022-05-31,5.49,28.88472222,79.28333333,2
Bilaspur Pz GWD,Uttar Pradesh,Pilibhit,CGWB,2022-05-31,4.5,28.30000000,79.80000000,2
Bilsanda1,Uttar Pradesh,Pilibhit,CGWB,2022-05-31,3.53,28.24166667,79.94166667,2
Bindki1,Uttar Pradesh,Fatehpur,CGWB,2022-05-31,4.54,26.03611111,80.58000000,2
Birdpur,Uttar Pradesh,Siddharth Nagar,CGWB,2022-05-31,3.25,27.36805556,83.11805556,2
Birpur katra,Uttar Pradesh,Gonda,CGWB,2022-05-31,2.96,27.19722222,81.76666667,2
Bisanda,Uttar Pradesh,Banda,CGWB,2022-05-31,3.65,25.39305556,80.62222222,2
Bishahia,Uttar Pradesh,Pratapgarh,CGWB,2022-05-31,6.29,25.57083333,81.57083333,2
Bithoor-Nganj,Uttar Pradesh,Kanpur Nagar,CGWB,2022-05-31,11.82,26.59750000,80.27166667,2
Biutmani,Uttar Pradesh,Sitapur,CGWB,2022-05-31,4.35,27.55500000,80.95333333,2
Captainganj1,Uttar Pradesh,Basti,CGWB,2022-05-31,3.28,26.76666667,82.55638889,2
Chakalvanshi,Uttar Pradesh,Unnao,CGWB,2022-05-31,2.18,26.64166667,80.46111111,2
Chakia,Uttar Pradesh,Chandauli,CGWB,2022-05-31,6.67,25.04166667,83.22166667,2
Chakrajafar,Uttar Pradesh,Chitrakoot,CGWB,2022-05-31,15.93,25.26000000,80.92166667,2
Chandanpur,Uttar Pradesh,Balrampur,CGWB,2022-05-31,4.02,27.66388889,82.65722222,2
Chandauli,Uttar Pradesh,Chandauli,CGWB,2022-05-31,2.96,25.26388889,83.25444444,2
Chandok,Uttar Pradesh,Bijnor,CGWB,2022-05-31,19.19,29.59166667,78.16666667,2
Chandraprabha,Uttar Pradesh,Chandauli,CGWB,2022-05-31,7.22,24.93333333,83.18333333,2
Chapiya,Uttar Pradesh,Gonda,CGWB,2022-05-31,3.68,26.98000000,82.38944444,2
Charkhari,Uttar Pradesh,Mahoba,CGWB,2022-05-31,3.36,25.40000000,79.75000000,2
Chartawal,Uttar Pradesh,Muzaffarnagar,CGWB,2022-05-31,6.59,29.53750000,77.59416667,2
Chartawal Pz,Uttar Pradesh,Muzaffarnagar,CGWB,2022-05-31,10.03,29.55138889,77.58472222,2
Chatesar pz GWD,Uttar Pradesh,Mahoba,CGWB,2022-05-31,10.85,25.41611111,79.49361111,2
Chaubepur1,Uttar Pradesh,Kanpur Nagar,CGWB,2022-05-31,14.25,26.61666667,80.18750000,2
Chaubisi,Uttar Pradesh,Barabanki,CGWB,2022-05-31,4.6,26.57333333,81.43027778,2
Chauki Pz,Uttar Pradesh,G.B. Nagar,CGWB,2022-05-31,3.6,28.28555556,77.63527778,2
Chauraha dusti,Uttar Pradesh,Raibareli,CGWB,2022-05-31,4.05,26.31666667,81.35000000,2
Chaure bazar,Uttar Pradesh,Ayodhya,CGWB,2022-05-31,3.11,26.48333333,82.14166667,2
Cheek daadar,Uttar Pradesh,Raibareli,CGWB,2022-05-31,4.9,26.27083333,81.28861111,2
Chhata New,Uttar Pradesh,Mathura,CGWB,2022-05-31,2.9,27.70333333,77.50000000,2
Chibramau Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2022-05-31,23.61,27.13333333,79.50000000,2
Chilihia,Uttar Pradesh,Siddharth Nagar,CGWB,2022-05-31,1.89,27.26666667,82.87500000,2
Chilkahar New,Uttar Pradesh,Ballia,CGWB,2022-05-31,6.6,25.81972222,83.97111111,2
Chitbargaon,Uttar Pradesh,Ballia,CGWB,2022-05-31,2.67,25.74444444,84.01027778,2
Chittauni,Uttar Pradesh,Kushinagar,CGWB,2022-05-31,4.38,27.13333333,83.95416667,2
Chiwalaha,Uttar Pradesh,Chitrakoot,CGWB,2022-05-31,20.82,25.20000000,81.40833333,2
Chopan,Uttar Pradesh,Sonbhadra,CGWB,2022-05-31,3.9,24.02222222,83.02638889,2
Chota Mawana Pz,Uttar Pradesh,Meerut,CGWB,2022-05-31,11.56,29.09166667,77.86111111,2
Dabar Pz-GWD,Uttar Pradesh,Agra,CGWB,2022-05-31,18.78,27.04916667,77.59111111,2
Dabthara Shyam Pz GWD,Uttar Pradesh,Budaun,CGWB,2022-05-31,17.5,28.20000000,78.48333333,2
Dalel nagar rly,Uttar Pradesh,Hardoi,CGWB,2022-05-31,5.94,27.11944444,80.42138889,2
Damras,Uttar Pradesh,Jalaun,CGWB,2022-05-31,28.0,26.25111111,79.50138889,2
Daryaganj,Uttar Pradesh,Etah,CGWB,2022-05-31,10.13,27.59166667,79.09166667,2
Datauli chanda,Uttar Pradesh,Barabanki,CGWB,2022-05-31,10.28,26.63750000,81.35833333,2
Dekor,Uttar Pradesh,Jalaun,CGWB,2022-05-31,8.38,25.87277778,79.42500000,2
Delhupur,Uttar Pradesh,Pratapgarh,CGWB,2022-05-31,6.48,25.75750000,81.93833333,2
Del panderwa,Uttar Pradesh,Hardoi,CGWB,2022-05-31,3.58,27.76111111,80.20138889,2
Deogaon,Uttar Pradesh,Azamgarh,CGWB,2022-05-31,3.7,25.75833333,82.99166667,2
Deokalia,Uttar Pradesh,Sitapur,CGWB,2022-05-31,6.96,27.44444444,81.02833333,2
Deoria,Uttar Pradesh,Ghazipur,CGWB,2022-05-31,5.3,25.48055556,83.57500000,2
Deoria1,Uttar Pradesh,Balrampur,CGWB,2022-05-31,3.98,27.49583333,82.08611111,2
Deoria2,Uttar Pradesh,Deoria,CGWB,2022-05-31,4.07,26.52916667,83.77222222,2
Desai deoria,Uttar Pradesh,Deoria,CGWB,2022-05-31,3.78,26.66666667,83.78333333,2
Dewa,Uttar Pradesh,Barabanki,CGWB,2022-05-31,4.47,27.02666667,81.17833333,2
Dhagwan,Uttar Pradesh,Hamirpur,CGWB,2022-05-31,5.96,25.83944444,79.64083333,2
Dhanghata,Uttar Pradesh,Sant Kabir Nagar,CGWB,2022-05-31,4.61,26.55416667,83.01944444,2
Dhanpur,Uttar Pradesh,Chandauli,CGWB,2022-05-31,3.94,25.45333333,83.34166667,2
Dhaula Kuan,Uttar Pradesh,Saharanpur,CGWB,2022-05-31,6.16,30.13333333,77.71666667,2
Dhobia,Uttar Pradesh,Hardoi,CGWB,2022-05-31,5.97,27.63888889,80.28444444,2
Dhonda ka purwa,Uttar Pradesh,Raibareli,CGWB,2022-05-31,5.95,26.31111111,81.37333333,2
Dhorighat,Uttar Pradesh,Mau,CGWB,2022-05-31,6.0,26.25000000,83.51250000,2
Dhrtidand1,Uttar Pradesh,Sonbhadra,CGWB,2022-05-31,7.22,24.16666667,82.97777778,2
Dhumri1,Uttar Pradesh,Etah,CGWB,2022-05-31,3.37,27.55833333,78.93333333,2
Dih balri,Uttar Pradesh,Pratapgarh,CGWB,2022-05-31,5.15,25.79611111,81.66722222,2
Dikauli,Uttar Pradesh,Shrawasti,CGWB,2022-05-31,2.62,27.64861111,81.73333333,2
Dildar nagar,Uttar Pradesh,Ghazipur,CGWB,2022-05-31,4.2,25.45000000,83.66000000,2
Dingarpur Pz GWD,Uttar Pradesh,Moradabad,CGWB,2022-05-31,14.15,28.72111111,78.71611111,2
Domapur,Uttar Pradesh,Raibareli,CGWB,2022-05-31,16.65,26.25194444,81.00194444,2
Dubauli,Uttar Pradesh,Gorakhpur,CGWB,2022-05-31,4.85,26.46000000,83.42000000,2
Dudhi,Uttar Pradesh,Sonbhadra,CGWB,2022-05-31,7.05,24.23083333,83.23472222,2
Dumariaganj,Uttar Pradesh,Siddharth Nagar,CGWB,2022-05-31,3.79,27.20000000,82.65000000,2
Faradia,Uttar Pradesh,Pilibhit,CGWB,2022-05-31,4.9,28.72500000,79.71666667,2
Farida,Uttar Pradesh,Jhansi,CGWB,2022-05-31,4.87,25.67361111,79.14611111,2
Fatehganj,Uttar Pradesh,Lucknow,CGWB,2022-05-31,15.54,26.82777778,80.81527778,2
Fatehpur (new),Uttar Pradesh,Barabanki,CGWB,2022-05-31,4.87,27.16666667,81.21666667,2
Fatehpur PZ Gwd,Uttar Pradesh,Fatehpur,CGWB,2022-05-31,9.17,25.95194444,80.79583333,2
Fauladpur,Uttar Pradesh,Moradabad,CGWB,2022-05-31,5.02,29.10000000,78.86666667,2
Fursatganj,Uttar Pradesh,Raibareli,CGWB,2022-05-31,5.32,26.25833333,81.35277778,2
Gahmar,Uttar Pradesh,Ghazipur,CGWB,2022-05-31,9.1,25.46944444,83.83611111,2
Gaighat,Uttar Pradesh,Bahraich,CGWB,2022-05-31,3.75,27.98333333,81.41666667,2
Gainsari,Uttar Pradesh,Balrampur,CGWB,2022-05-31,1.67,27.53750000,82.53750000,2
Gaipura,Uttar Pradesh,Mirzapur,CGWB,2022-05-31,13.31,25.15277778,82.39166667,2
Gajraula1,Uttar Pradesh,Pilibhit,CGWB,2022-05-31,3.31,28.52500000,79.88666667,2
Gangapur Basai NEW,Uttar Pradesh,Agra,CGWB,2022-05-31,3.39,26.83694444,77.47166667,2
Gangau,Uttar Pradesh,Hardoi,CGWB,2022-05-31,2.17,27.07138889,80.41694444,2
Gangnar,Uttar Pradesh,Balrampur,CGWB,2022-05-31,4.15,27.45000000,82.28472222,2
Gara,Uttar Pradesh,Sonbhadra,CGWB,2022-05-31,13.78,24.20750000,82.98805556,2
Garhi Manikpur,Uttar Pradesh,Pratapgarh,CGWB,2022-05-31,10.47,25.81861111,81.43333333,2
Garhmukteshwar-Pz,Uttar Pradesh,Firozabad,CGWB,2022-05-31,14.41,28.78583333,78.07916667,2
Garwar,Uttar Pradesh,Ballia,CGWB,2022-05-31,3.8,25.83333333,84.03333333,2
Gaura,Uttar Pradesh,Pratapgarh,CGWB,2022-05-31,5.21,25.74500000,82.11166667,2
Gaura crossing,Uttar Pradesh,Balrampur,CGWB,2022-05-31,2.9,27.41388889,82.41388889,2
Gauri bazar,Uttar Pradesh,Deoria,CGWB,2022-05-31,2.76,26.59083333,83.66250000,2
Gauriganj new -2,Uttar Pradesh,Sultanpur,CGWB,2022-05-31,5.72,26.20277778,81.69166667,2
Gazipur New,Uttar Pradesh,Fatehpur,CGWB,2022-05-31,13.04,25.80222222,80.75416667,2
Geruababu,Uttar Pradesh,Gorakhpur,CGWB,2022-05-31,4.42,26.56000000,83.34000000,2
Ghazipur church,Uttar Pradesh,Ghazipur,CGWB,2022-05-31,4.34,25.57638889,83.56333333,2
Ghazipur (Urban),Uttar Pradesh,Ghazipur,CGWB,2022-05-31,1.5,25.57916667,83.55972222,2
Ghosi,Uttar Pradesh,Mau,CGWB,2022-05-31,3.7,26.11666667,83.54166667,2
Ghugawa,Uttar Pradesh,Jhansi,CGWB,2022-05-31,4.4,25.38277778,78.75388889,2
Ghughali,Uttar Pradesh,Maharajganj,CGWB,2022-05-31,4.7,27.05000000,83.73333333,2
Ghuna,Uttar Pradesh,Saharanpur,CGWB,2022-05-31,3.54,30.05833333,77.59166667,2
Gohan,Uttar Pradesh,Jalaun,CGWB,2022-05-31,5.99,26.29333333,79.27277778,2
Gonda,Uttar Pradesh,Aligarh,CGWB,2022-05-31,2.31,27.81944444,77.88750000,2
Gonda (Urban),Uttar Pradesh,Gonda,CGWB,2022-05-31,6.65,27.11666667,81.97833333,2
Gopalipur,Uttar Pradesh,Raibareli,CGWB,2022-05-31,6.5,26.10833333,81.00833333,2
Gopalpur,Uttar Pradesh,Mirzapur,CGWB,2022-05-31,11.42,25.15833333,82.48333333,2
Gopalpura1,Uttar Pradesh,Jalaun,CGWB,2022-05-31,0.72,26.24166667,79.09166667,2
Gopamau,Uttar Pradesh,Hardoi,CGWB,2022-05-31,7.11,27.53194444,80.28611111,2
Goriabad,Uttar Pradesh,Sultanpur,CGWB,2022-05-31,3.6,26.32916667,81.57777778,2
Gosaiganj Pz-GWD,Uttar Pradesh,Ayodhya,CGWB,2022-05-31,5.5,26.58250000,82.38527778,2
Gutauna,Uttar Pradesh,Barabanki,CGWB,2022-05-31,4.22,26.62222222,81.34166667,2
Gutni,Uttar Pradesh,Pratapgarh,CGWB,2022-05-31,8.74,25.70833333,81.40000000,2
Halia,Uttar Pradesh,Mirzapur,CGWB,2022-05-31,6.91,24.82666667,82.32333333,2
Hapur-Pz,Uttar Pradesh,Ghaziabad,CGWB,2022-05-31,19.33,28.72333333,77.80583333,2
Harduaganj,Uttar Pradesh,Aligarh,CGWB,2022-05-31,2.75,27.94638889,78.15750000,2
Hargaon,Uttar Pradesh,Sitapur,CGWB,2022-05-31,5.91,27.65416667,80.73611111,2
Harriaya bazar,Uttar Pradesh,Balrampur,CGWB,2022-05-31,4.4,27.65361111,82.28083333,2
Hasewan,Uttar Pradesh,Unnao,CGWB,2022-05-31,3.46,26.76388889,80.57500000,2
Hastinapur 1,Uttar Pradesh,Meerut,CGWB,2022-05-31,10.84,29.12500000,78.00000000,2
Hasulia,Uttar Pradesh,Auraiya,CGWB,2022-05-31,13.22,26.51250000,79.38055556,2
Hatinala,Uttar Pradesh,Sonbhadra,CGWB,2022-05-31,5.68,24.05000000,83.10000000,2
Hisar kalan,Uttar Pradesh,Lalitpur,CGWB,2022-05-31,6.03,25.07083333,78.56416667,2
Honipur,Uttar Pradesh,Jaunpur,CGWB,2022-05-31,8.02,25.79166667,82.31666667,2
Hunsepur,Uttar Pradesh,Raibareli,CGWB,2022-05-31,14.53,26.26777778,80.98500000,2
Iglas,Uttar Pradesh,Hathras,CGWB,2022-05-31,11.1,27.71666667,77.93333333,2
Itaunja,Uttar Pradesh,Lucknow,CGWB,2022-05-31,13.57,27.08333333,80.87638889,2
ITAUNJA,Uttar Pradesh,Lucknow,CGWB,2022-05-31,12.38,27.08333333,80.89166667,2
Jachoda,Uttar Pradesh,Mathura,CGWB,2022-05-31,2.38,27.49500000,77.56833333,2
Jagatpur,Uttar Pradesh,Raibareli,CGWB,2022-05-31,3.05,26.05583333,81.27500000,2
Jagdishpur1,Uttar Pradesh,Gorakhpur,CGWB,2022-05-31,4.01,26.75694444,83.57638889,2
Jagdishpur2,Uttar Pradesh,Sultanpur,CGWB,2022-05-31,9.2,26.45833333,81.63333333,2
Jahanabad1,Uttar Pradesh,Pilibhit,CGWB,2022-05-31,5.1,28.63333333,79.70166667,2
Jahangirabad,Uttar Pradesh,Sitapur,CGWB,2022-05-31,2.67,27.52083333,81.10500000,2
Jahangrapur,Uttar Pradesh,Ballia,CGWB,2022-05-31,3.88,25.81388889,83.88888889,2
Jais,Uttar Pradesh,Raibareli,CGWB,2022-05-31,3.65,26.25166667,81.53500000,2
Jaithra Pz-GWD,Uttar Pradesh,Etah,CGWB,2022-05-31,13.1,27.50972222,79.01944444,2
Jaitpur NEW,Uttar Pradesh,Mahoba,CGWB,2022-05-31,7.08,25.25416667,79.56500000,2
Jakhlaun,Uttar Pradesh,Lalitpur,CGWB,2022-05-31,3.29,24.54333333,78.32166667,2
Jamtoli,Uttar Pradesh,Pratapgarh,CGWB,2022-05-31,12.27,25.83416667,82.12861111,2
Jamunapar Thana,Uttar Pradesh,Mainpuri,CGWB,2022-05-31,13.1,27.47500000,77.73611111,2
Janapur,Uttar Pradesh,Sultanpur,CGWB,2022-05-31,5.75,26.36388889,81.58750000,2
Janghai,Uttar Pradesh,Jaunpur,CGWB,2022-05-31,5.36,25.55277778,82.32000000,2
Jarha,Uttar Pradesh,Sonbhadra,CGWB,2022-05-31,9.43,24.00777778,82.90333333,2
Jarwa,Uttar Pradesh,Balrampur,CGWB,2022-05-31,6.97,27.65500000,82.52333333,2
Jathwara,Uttar Pradesh,Pratapgarh,CGWB,2022-05-31,4.95,25.81388889,81.76527778,2
Jaunra,Uttar Pradesh,Kanpur Dehat,CGWB,2022-05-31,6.85,26.48194444,79.68555556,2
Jejawali,Uttar Pradesh,Mau,CGWB,2022-05-31,4.06,26.17638889,83.65694444,2
Jeora kalyanpur,Uttar Pradesh,Pilibhit,CGWB,2022-05-31,4.9,28.31638889,79.81500000,2
Jhansi1,Uttar Pradesh,Jhansi,CGWB,2022-05-31,5.43,25.45416667,78.56666667,2
Jhinga nagla,Uttar Pradesh,Mainpuri,CGWB,2022-05-31,3.9,27.37083333,77.57361111,2
Jogipura Pz GWD,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2022-05-31,14.77,28.89111111,78.24027778,2
Jorwara,Uttar Pradesh,Chitrakoot,CGWB,2022-05-31,16.24,25.24861111,81.06250000,2
Joya Pz GWD,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2022-05-31,17.2,28.83555556,78.47305556,2
Kabirpur,Uttar Pradesh,Ghazipur,CGWB,2022-05-31,7.1,25.80833333,83.55416667,2
Kachauna,Uttar Pradesh,Hardoi,CGWB,2022-05-31,3.1,27.15833333,80.34166667,2
Kachauna (GWD PZ),Uttar Pradesh,Hardoi,CGWB,2022-05-31,4.3,27.15861111,80.34055556,2
Kachunda,Uttar Pradesh,Raibareli,CGWB,2022-05-31,4.05,26.30833333,81.25833333,2
Kadipur,Uttar Pradesh,Sultanpur,CGWB,2022-05-31,8.9,26.16666667,82.37555556,2
Kailaiya,Uttar Pradesh,Jalaun,CGWB,2022-05-31,7.17,25.95277778,79.00555556,2
Kaili Pz,Uttar Pradesh,Meerut,CGWB,2022-05-31,22.31,28.79027778,77.75972222,2
Kainjari,Uttar Pradesh,Kanpur Dehat,CGWB,2022-05-31,7.61,26.60888889,79.88750000,2
Kaisarganj PZ (GWD),Uttar Pradesh,Barabanki,CGWB,2022-05-31,11.4,26.73333333,81.31722222,2
Kajhai,Uttar Pradesh,Siddharth Nagar,CGWB,2022-05-31,6.75,27.22833333,82.98333333,2
Kalkeshwar temp,Uttar Pradesh,Barabanki,CGWB,2022-05-31,8.89,26.75000000,81.48333333,2
