Station_name,State,District,Agency_name,Date,level,lat,long,Telemetry
Ballia,Uttar Pradesh,Ballia,CGWB,2018-05-31,5.67,25.75000000,84.16666667,2
Balrampur1,Uttar Pradesh,Balrampur,CGWB,2018-05-31,4.27,27.41333333,82.18833333,2
Banda,Uttar Pradesh,Banda,CGWB,2018-05-31,10.08,25.48333333,80.32083333,2
Bandhamau,Uttar Pradesh,Auraiya,CGWB,2018-05-31,6.42,26.83000000,79.59583333,2
Bankatwa,Uttar Pradesh,Balrampur,CGWB,2018-05-31,10.4,27.73694444,82.25277778,2
Bansdih New,Uttar Pradesh,Ballia,CGWB,2018-05-31,5.28,25.88638889,84.20638889,2
Bansi,Uttar Pradesh,Lalitpur,CGWB,2018-05-31,4.72,24.86500000,78.48000000,2
Bansi1,Uttar Pradesh,Siddharth Nagar,CGWB,2018-05-31,3.25,27.16666667,82.91666667,2
Bar,Uttar Pradesh,Lalitpur,CGWB,2018-05-31,11.0,24.85833333,78.58333333,2
Bara,Uttar Pradesh,Allahabad,CGWB,2018-05-31,4.01,25.25000000,81.71666667,2
Barabanki pz 1,Uttar Pradesh,Barabanki,CGWB,2018-05-31,8.99,26.92888889,81.17222222,2
Baradari,Uttar Pradesh,Kanpur Nagar,CGWB,2018-05-31,10.27,26.31388889,80.31194444,2
Baraut1,Uttar Pradesh,Praygraj,CGWB,2018-05-31,2.69,25.34027778,82.27500000,2
Barecha,Uttar Pradesh,Etawah,CGWB,2018-05-31,38.6,26.61805556,79.03888889,2
Bareilly1,Uttar Pradesh,Bareilly,CGWB,2018-05-31,6.9,28.36666667,79.40000000,2
Baresar,Uttar Pradesh,Ghazipur,CGWB,2018-05-31,9.82,25.39166667,83.56666667,2
Bargad chauraha,Uttar Pradesh,Pilibhit,CGWB,2018-05-31,4.28,28.61666667,79.92500000,2
Barganwar,Uttar Pradesh,Hardoi,CGWB,2018-05-31,6.68,27.48750000,80.15472222,2
Barkhani Pz-GWD,Uttar Pradesh,Hardoi,CGWB,2018-05-31,8.78,27.61583333,79.79583333,2
Barsana,Uttar Pradesh,Mathura,CGWB,2018-05-31,10.55,27.65555556,77.37777778,2
Barua sagar,Uttar Pradesh,Jhansi,CGWB,2018-05-31,8.2,25.37777778,78.72888889,2
Barwa,Uttar Pradesh,Fatehpur,CGWB,2018-05-31,30.08,25.95000000,80.43333333,2
Barwarikalaan,Uttar Pradesh,Allahabad,CGWB,2018-05-31,5.43,24.93333333,82.14583333,2
Basti,Uttar Pradesh,Basti,CGWB,2018-05-31,7.15,26.80000000,82.73333333,2
Basundhara,Uttar Pradesh,Auraiya,CGWB,2018-05-31,3.36,26.59500000,79.53333333,2
Bawan Pz-GWD,Uttar Pradesh,Hardoi,CGWB,2018-05-31,4.1,27.39888889,79.99583333,2
Behta,Uttar Pradesh,Sitapur,CGWB,2018-05-31,4.82,27.73888889,81.14888889,2
Bela,Uttar Pradesh,Fatehpur,CGWB,2018-05-31,5.2,25.95833333,81.03611111,2
Belwana,Uttar Pradesh,Azamgarh,CGWB,2018-05-31,7.0,25.89444444,82.81666667,2
Belwa Tarpatti,Uttar Pradesh,Jaunpur,CGWB,2018-05-31,2.74,25.77500000,82.28333333,2
Bewar,Uttar Pradesh,Hamirpur,CGWB,2018-05-31,17.19,25.76111111,79.93000000,2
BewarPz-GWD,Uttar Pradesh,Mainpuri,CGWB,2018-05-31,7.2,27.22444444,79.28611111,2
Bhadar,Uttar Pradesh,Sultanpur,CGWB,2018-05-31,8.61,26.17166667,82.05194444,2
Bhadayian Pz-GWD,Uttar Pradesh,Sultanpur,CGWB,2018-05-31,12.7,26.17750000,82.16083333,2
Bhagwanpur,Uttar Pradesh,Shrawasti,CGWB,2018-05-31,3.69,27.51666667,81.93194444,2
Bhaisana,Uttar Pradesh,Kanpur Nagar,CGWB,2018-05-31,5.13,26.63500000,80.07472222,2
Bhakraulikapurw,Uttar Pradesh,Bahraich,CGWB,2018-05-31,4.52,27.30416667,81.55972222,2
Bhamora,Uttar Pradesh,Pilibhit,CGWB,2018-05-31,4.16,28.71416667,79.88666667,2
Bhanpur,Uttar Pradesh,Basti,CGWB,2018-05-31,5.65,27.01805556,82.66805556,2
Bhatoiya,Uttar Pradesh,Lucknow,CGWB,2018-05-31,12.17,26.94861111,80.63750000,2
Bhaunri,Uttar Pradesh,Chitrakoot,CGWB,2018-05-31,11.5,25.22500000,81.04027778,2
Bhawanigarh,Uttar Pradesh,Raibareli,CGWB,2018-05-31,3.54,26.55000000,81.23333333,2
Bhikamjot,Uttar Pradesh,Basti,CGWB,2018-05-31,4.62,26.80416667,82.29583333,2
Bhim pashim,Uttar Pradesh,Sultanpur,CGWB,2018-05-31,6.28,26.16750000,81.90861111,2
Bhiwal,Uttar Pradesh,Barabanki,CGWB,2018-05-31,8.24,26.69722222,81.24861111,2
Bhopatpur,Uttar Pradesh,Bahraich,CGWB,2018-05-31,8.47,27.88333333,81.51388889,2
Bhujanga,Uttar Pradesh,Shrawasti,CGWB,2018-05-31,3.47,27.66861111,82.00583333,2
Bhusar,Uttar Pradesh,Pratapgarh,CGWB,2018-05-31,5.7,26.00277778,82.25833333,2
Bibipur Khatauli,Uttar Pradesh,Azamgarh,CGWB,2018-05-31,4.88,26.13611111,83.09722222,2
Bidhnu,Uttar Pradesh,Kanpur Nagar,CGWB,2018-05-31,4.2,26.31944444,80.23888889,2
Bighapur,Uttar Pradesh,Unnao,CGWB,2018-05-31,7.33,26.37916667,80.64722222,2
Bijnor,Uttar Pradesh,Lucknow,CGWB,2018-05-31,13.03,26.73888889,80.74027778,2
Bilaspur Pz CGWB,Uttar Pradesh,Rampur,CGWB,2018-05-31,6.24,28.88472222,79.28333333,2
Bindki1,Uttar Pradesh,Fatehpur,CGWB,2018-05-31,5.34,26.03611111,80.58000000,2
Binjh,Uttar Pradesh,Raibareli,CGWB,2018-05-31,12.95,26.33638889,81.03388889,2
Birdpur,Uttar Pradesh,Siddharth Nagar,CGWB,2018-05-31,3.75,27.36805556,83.11805556,2
Birpur katra,Uttar Pradesh,Gonda,CGWB,2018-05-31,3.8,27.19722222,81.76666667,2
Bisanda,Uttar Pradesh,Banda,CGWB,2018-05-31,7.18,25.39305556,80.62222222,2
Bishahia,Uttar Pradesh,Pratapgarh,CGWB,2018-05-31,9.15,25.57083333,81.57083333,2
Bithoor-Nganj,Uttar Pradesh,Kanpur Nagar,CGWB,2018-05-31,11.1,26.59750000,80.27166667,2
Biutmani,Uttar Pradesh,Sitapur,CGWB,2018-05-31,3.21,27.55500000,80.95333333,2
Chandan chowki,Uttar Pradesh,Kheri,CGWB,2018-05-31,4.94,28.52777778,80.76250000,2
Chandanpur,Uttar Pradesh,Balrampur,CGWB,2018-05-31,5.1,27.66388889,82.65722222,2
Chandauli,Uttar Pradesh,Chandauli,CGWB,2018-05-31,2.04,25.26388889,83.25444444,2
Chandausi-PZ,Uttar Pradesh,Moradabad,CGWB,2018-05-31,16.0,28.51666667,78.78333333,2
Chandrapal Kheri,Uttar Pradesh,Saharanpur,CGWB,2018-05-31,18.85,29.92500000,77.31666667,2
Chandraprabha,Uttar Pradesh,Chandauli,CGWB,2018-05-31,8.65,24.93333333,83.18333333,2
Charkhari,Uttar Pradesh,Mahoba,CGWB,2018-05-31,6.89,25.40000000,79.75000000,2
Chatesar pz GWD,Uttar Pradesh,Mahoba,CGWB,2018-05-31,13.39,25.41611111,79.49361111,2
Chauapur,Uttar Pradesh,Kheri,CGWB,2018-05-31,2.97,27.98333333,80.90000000,2
Chaubepur1,Uttar Pradesh,Kanpur Nagar,CGWB,2018-05-31,13.6,26.61666667,80.18750000,2
Chaubisi,Uttar Pradesh,Barabanki,CGWB,2018-05-31,5.67,26.57333333,81.43027778,2
Chauki Pz,Uttar Pradesh,G.B. Nagar,CGWB,2018-05-31,5.99,28.28555556,77.63527778,2
Chauraha dusti,Uttar Pradesh,Raibareli,CGWB,2018-05-31,3.77,26.31666667,81.35000000,2
Cheek daadar,Uttar Pradesh,Raibareli,CGWB,2018-05-31,8.7,26.27083333,81.28861111,2
Chhata New,Uttar Pradesh,Mathura,CGWB,2018-05-31,3.33,27.70333333,77.50000000,2
Chibramau Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2018-05-31,18.94,27.13333333,79.50000000,2
Chilihia,Uttar Pradesh,Siddharth Nagar,CGWB,2018-05-31,3.4,27.26666667,82.87500000,2
Chilkahar New,Uttar Pradesh,Ballia,CGWB,2018-05-31,5.55,25.81972222,83.97111111,2
Chilla,Uttar Pradesh,Allahabad,CGWB,2018-05-31,13.02,25.30000000,81.71666667,2
Chitbargaon,Uttar Pradesh,Ballia,CGWB,2018-05-31,4.16,25.74444444,84.01027778,2
Chittauni,Uttar Pradesh,Kushinagar,CGWB,2018-05-31,2.48,27.13333333,83.95416667,2
Chobepur,Uttar Pradesh,Varanasi,CGWB,2018-05-31,11.2,25.45000000,83.08666667,2
Chota Mawana Pz,Uttar Pradesh,Meerut,CGWB,2018-05-31,11.52,29.09166667,77.86111111,2
Churkhi,Uttar Pradesh,Jalaun,CGWB,2018-05-31,14.7,26.15388889,79.51583333,2
Dabar Pz-GWD,Uttar Pradesh,Agra,CGWB,2018-05-31,15.7,27.04916667,77.59111111,2
Dabthara Shyam Pz GWD,Uttar Pradesh,Budaun,CGWB,2018-05-31,6.5,28.20000000,78.48333333,2
Dalan chapra,Uttar Pradesh,Ballia,CGWB,2018-05-31,8.64,25.73333333,84.51666667,2
Damras,Uttar Pradesh,Jalaun,CGWB,2018-05-31,26.4,26.25111111,79.50138889,2
Daryaganj,Uttar Pradesh,Etah,CGWB,2018-05-31,7.93,27.59166667,79.09166667,2
Datauli chanda,Uttar Pradesh,Barabanki,CGWB,2018-05-31,13.08,26.63750000,81.35833333,2
Dekor,Uttar Pradesh,Jalaun,CGWB,2018-05-31,9.1,25.87277778,79.42500000,2
Delhupur,Uttar Pradesh,Pratapgarh,CGWB,2018-05-31,6.77,25.75750000,81.93833333,2
Del panderwa,Uttar Pradesh,Hardoi,CGWB,2018-05-31,4.83,27.76111111,80.20138889,2
Deogaon,Uttar Pradesh,Azamgarh,CGWB,2018-05-31,3.63,25.75833333,82.99166667,2
Deokalia,Uttar Pradesh,Sitapur,CGWB,2018-05-31,6.64,27.44444444,81.02833333,2
Deoria,Uttar Pradesh,Ghazipur,CGWB,2018-05-31,5.13,25.48055556,83.57500000,2
Deoria1,Uttar Pradesh,Balrampur,CGWB,2018-05-31,4.63,27.49583333,82.08611111,2
Deoria2,Uttar Pradesh,Deoria,CGWB,2018-05-31,5.45,26.52916667,83.77222222,2
Desai deoria,Uttar Pradesh,Deoria,CGWB,2018-05-31,3.9,26.66666667,83.78333333,2
Dewa,Uttar Pradesh,Barabanki,CGWB,2018-05-31,5.72,27.02666667,81.17833333,2
Dhagwan,Uttar Pradesh,Hamirpur,CGWB,2018-05-31,6.28,25.83944444,79.64083333,2
Dhanghata,Uttar Pradesh,Sant Kabir Nagar,CGWB,2018-05-31,5.73,26.55416667,83.01944444,2
Dhanpur,Uttar Pradesh,Chandauli,CGWB,2018-05-31,3.26,25.45333333,83.34166667,2
Dhaula Kuan,Uttar Pradesh,Saharanpur,CGWB,2018-05-31,8.44,30.13333333,77.71666667,2
Dhobia,Uttar Pradesh,Hardoi,CGWB,2018-05-31,7.17,27.63888889,80.28444444,2
Dhonda ka purwa,Uttar Pradesh,Raibareli,CGWB,2018-05-31,6.39,26.31111111,81.37333333,2
Dhorighat,Uttar Pradesh,Mau,CGWB,2018-05-31,6.67,26.25000000,83.51250000,2
Dhumri1,Uttar Pradesh,Etah,CGWB,2018-05-31,2.95,27.55833333,78.93333333,2
Dih balri,Uttar Pradesh,Pratapgarh,CGWB,2018-05-31,7.11,25.79611111,81.66722222,2
Dikauli,Uttar Pradesh,Shrawasti,CGWB,2018-05-31,2.7,27.64861111,81.73333333,2
Dildar nagar,Uttar Pradesh,Ghazipur,CGWB,2018-05-31,4.26,25.45000000,83.66000000,2
Dingarpur Pz GWD,Uttar Pradesh,Moradabad,CGWB,2018-05-31,13.0,28.72111111,78.71611111,2
Domapur,Uttar Pradesh,Raibareli,CGWB,2018-05-31,16.46,26.25194444,81.00194444,2
Dubauli,Uttar Pradesh,Gorakhpur,CGWB,2018-05-31,5.22,26.46000000,83.42000000,2
Dudhwa f.r.h.,Uttar Pradesh,Kheri,CGWB,2018-05-31,10.33,28.48888889,80.64944444,2
Dumariaganj,Uttar Pradesh,Siddharth Nagar,CGWB,2018-05-31,4.36,27.20000000,82.65000000,2
Faradia,Uttar Pradesh,Pilibhit,CGWB,2018-05-31,5.45,28.72500000,79.71666667,2
Fatehganj,Uttar Pradesh,Lucknow,CGWB,2018-05-31,18.17,26.82777778,80.81527778,2
Fatehpur (new),Uttar Pradesh,Barabanki,CGWB,2018-05-31,4.93,27.16666667,81.21666667,2
Fatehpur PZ Gwd,Uttar Pradesh,Fatehpur,CGWB,2018-05-31,12.22,25.95194444,80.79583333,2
Fauladpur,Uttar Pradesh,Moradabad,CGWB,2018-05-31,3.65,29.10000000,78.86666667,2
Fursatganj,Uttar Pradesh,Raibareli,CGWB,2018-05-31,6.55,26.25833333,81.35277778,2
Gadwa Fort,Uttar Pradesh,Allahabad,CGWB,2018-05-31,3.64,25.19583333,81.62777778,2
Gahmar,Uttar Pradesh,Ghazipur,CGWB,2018-05-31,10.41,25.46944444,83.83611111,2
Gaighat,Uttar Pradesh,Bahraich,CGWB,2018-05-31,4.3,27.98333333,81.41666667,2
Gainsari,Uttar Pradesh,Balrampur,CGWB,2018-05-31,3.32,27.53750000,82.53750000,2
Ganaidih,Uttar Pradesh,Pratapgarh,CGWB,2018-05-31,2.49,25.91944444,82.07083333,2
Gangau,Uttar Pradesh,Hardoi,CGWB,2018-05-31,4.07,27.07138889,80.41694444,2
Gangnar,Uttar Pradesh,Balrampur,CGWB,2018-05-31,4.35,27.45000000,82.28472222,2
Garhmukteshwar-Pz,Uttar Pradesh,Firozabad,CGWB,2018-05-31,15.0,28.78583333,78.07916667,2
Garwar,Uttar Pradesh,Ballia,CGWB,2018-05-31,5.81,25.83333333,84.03333333,2
Gauhania,Uttar Pradesh,Allahabad,CGWB,2018-05-31,6.67,25.31666667,81.83333333,2
Gaura,Uttar Pradesh,Pratapgarh,CGWB,2018-05-31,6.2,25.74500000,82.11166667,2
Gaura 1,Uttar Pradesh,Pratapgarh,CGWB,2018-05-31,6.0,25.75000000,82.12500000,2
Gaura crossing,Uttar Pradesh,Balrampur,CGWB,2018-05-31,4.05,27.41388889,82.41388889,2
Gauriganj new -2,Uttar Pradesh,Sultanpur,CGWB,2018-05-31,5.92,26.20277778,81.69166667,2
Geruababu,Uttar Pradesh,Gorakhpur,CGWB,2018-05-31,5.24,26.56000000,83.34000000,2
Ghazipur church,Uttar Pradesh,Ghazipur,CGWB,2018-05-31,7.36,25.57638889,83.56333333,2
Ghazipur  Sadar new,Uttar Pradesh,Ghazipur,CGWB,2018-05-31,5.9,25.56750000,83.56000000,2
Ghazipur (Urban),Uttar Pradesh,Ghazipur,CGWB,2018-05-31,1.55,25.57916667,83.55972222,2
Ghosi,Uttar Pradesh,Mau,CGWB,2018-05-31,5.53,26.11666667,83.54166667,2
Ghugawa,Uttar Pradesh,Jhansi,CGWB,2018-05-31,9.2,25.38277778,78.75388889,2
Ghughali,Uttar Pradesh,Maharajganj,CGWB,2018-05-31,5.33,27.05000000,83.73333333,2
Ghuna,Uttar Pradesh,Saharanpur,CGWB,2018-05-31,4.1,30.05833333,77.59166667,2
Gohan,Uttar Pradesh,Jalaun,CGWB,2018-05-31,5.9,26.29333333,79.27277778,2
Gonda,Uttar Pradesh,Aligarh,CGWB,2018-05-31,1.99,27.81944444,77.88750000,2
Gonda (Urban),Uttar Pradesh,Gonda,CGWB,2018-05-31,8.47,27.11666667,81.97833333,2
Gopalipur,Uttar Pradesh,Raibareli,CGWB,2018-05-31,7.93,26.10833333,81.00833333,2
Gopalpura1,Uttar Pradesh,Jalaun,CGWB,2018-05-31,0.81,26.24166667,79.09166667,2
Goriabad,Uttar Pradesh,Sultanpur,CGWB,2018-05-31,3.35,26.32916667,81.57777778,2
Gosaiganj Pz-GWD,Uttar Pradesh,Ayodhya,CGWB,2018-05-31,6.55,26.58250000,82.38527778,2
Gutauna,Uttar Pradesh,Barabanki,CGWB,2018-05-31,6.05,26.62222222,81.34166667,2
Gutni,Uttar Pradesh,Pratapgarh,CGWB,2018-05-31,12.99,25.70833333,81.40000000,2
Hadrukh,Uttar Pradesh,Jalaun,CGWB,2018-05-31,14.93,26.25527778,79.37333333,2
Haldi,Uttar Pradesh,Ballia,CGWB,2018-05-31,8.4,25.73333333,84.29305556,2
Handia,Uttar Pradesh,Praygraj,CGWB,2018-05-31,5.1,25.36527778,82.18611111,2
Hapur-Pz,Uttar Pradesh,Ghaziabad,CGWB,2018-05-31,18.65,28.72333333,77.80583333,2
Haraiya,Uttar Pradesh,Basti,CGWB,2018-05-31,4.45,26.80000000,82.46666667,2
Harduaganj,Uttar Pradesh,Aligarh,CGWB,2018-05-31,5.47,27.94638889,78.15750000,2
Harriaya bazar,Uttar Pradesh,Balrampur,CGWB,2018-05-31,5.05,27.65361111,82.28083333,2
Hasanpur Pz GWD,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2018-05-31,15.4,28.73138889,78.28222222,2
Haseran Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2018-05-31,1.16,26.91777778,79.58000000,2
Hastinapur 1,Uttar Pradesh,Meerut,CGWB,2018-05-31,11.0,29.12500000,78.00000000,2
Hasulia,Uttar Pradesh,Auraiya,CGWB,2018-05-31,15.91,26.51250000,79.38055556,2
Hisar kalan,Uttar Pradesh,Lalitpur,CGWB,2018-05-31,7.12,25.07083333,78.56416667,2
Holagarh,Uttar Pradesh,Allahabad,CGWB,2018-05-31,5.81,25.64166667,81.77222222,2
Hunsepur,Uttar Pradesh,Raibareli,CGWB,2018-05-31,10.27,26.26777778,80.98500000,2
Iglas,Uttar Pradesh,Hathras,CGWB,2018-05-31,10.05,27.71666667,77.93333333,2
Itaunja,Uttar Pradesh,Lucknow,CGWB,2018-05-31,13.25,27.08333333,80.87638889,2
ITAUNJA,Uttar Pradesh,Lucknow,CGWB,2018-05-31,14.23,27.08333333,80.89166667,2
Jachoda,Uttar Pradesh,Mathura,CGWB,2018-05-31,2.8,27.49500000,77.56833333,2
Jagatpur,Uttar Pradesh,Raibareli,CGWB,2018-05-31,2.97,26.05583333,81.27500000,2
Jagdishpur1,Uttar Pradesh,Gorakhpur,CGWB,2018-05-31,4.76,26.75694444,83.57638889,2
Jahanabad1,Uttar Pradesh,Pilibhit,CGWB,2018-05-31,5.91,28.63333333,79.70166667,2
Jahangirabad,Uttar Pradesh,Sitapur,CGWB,2018-05-31,3.43,27.52083333,81.10500000,2
Jaiprakashnagar,Uttar Pradesh,Ballia,CGWB,2018-05-31,8.01,25.75000000,84.60000000,2
Jais,Uttar Pradesh,Raibareli,CGWB,2018-05-31,4.43,26.25166667,81.53500000,2
Jaithra Pz-GWD,Uttar Pradesh,Etah,CGWB,2018-05-31,9.4,27.50972222,79.01944444,2
Jakhlaun,Uttar Pradesh,Lalitpur,CGWB,2018-05-31,4.32,24.54333333,78.32166667,2
Jalalabad Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2018-05-31,23.9,27.10027778,79.77750000,2
Jamuaun,Uttar Pradesh,Ballia,CGWB,2018-05-31,4.6,26.05194444,83.86083333,2
Jamunapar Thana,Uttar Pradesh,Mainpuri,CGWB,2018-05-31,13.7,27.47500000,77.73611111,2
Janapur,Uttar Pradesh,Sultanpur,CGWB,2018-05-31,6.69,26.36388889,81.58750000,2
Jarwa,Uttar Pradesh,Balrampur,CGWB,2018-05-31,9.95,27.65500000,82.52333333,2
Jejawali,Uttar Pradesh,Mau,CGWB,2018-05-31,6.58,26.17638889,83.65694444,2
Jhandi Raj,Uttar Pradesh,Kheri,CGWB,2018-05-31,4.27,28.18305556,80.84583333,2
Jhansi1,Uttar Pradesh,Jhansi,CGWB,2018-05-31,5.28,25.45416667,78.56666667,2
Jhinga nagla,Uttar Pradesh,Mainpuri,CGWB,2018-05-31,4.66,27.37083333,77.57361111,2
Jikhan(narsara),Uttar Pradesh,Varanasi,CGWB,2018-05-31,12.7,25.19305556,82.84166667,2
Jogipura Pz GWD,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2018-05-31,15.16,28.89111111,78.24027778,2
Jorwara,Uttar Pradesh,Chitrakoot,CGWB,2018-05-31,9.12,25.24861111,81.06250000,2
Joya Pz GWD,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2018-05-31,16.25,28.83555556,78.47305556,2
Kachauna,Uttar Pradesh,Hardoi,CGWB,2018-05-31,4.79,27.15833333,80.34166667,2
Kachauna (GWD PZ),Uttar Pradesh,Hardoi,CGWB,2018-05-31,6.9,27.15861111,80.34055556,2
Kachunda,Uttar Pradesh,Raibareli,CGWB,2018-05-31,4.37,26.30833333,81.25833333,2
Kadipur,Uttar Pradesh,Sultanpur,CGWB,2018-05-31,10.75,26.16666667,82.37555556,2
Kailaiya,Uttar Pradesh,Jalaun,CGWB,2018-05-31,9.52,25.95277778,79.00555556,2
Kaili Pz,Uttar Pradesh,Meerut,CGWB,2018-05-31,19.7,28.79027778,77.75972222,2
Kaisarganj PZ (GWD),Uttar Pradesh,Barabanki,CGWB,2018-05-31,11.89,26.73333333,81.31722222,2
Kajhai,Uttar Pradesh,Siddharth Nagar,CGWB,2018-05-31,7.2,27.22833333,82.98333333,2
Kakrahwan,Uttar Pradesh,Varanasi,CGWB,2018-05-31,19.39,25.33916667,82.77333333,2
Kalkeshwar temp,Uttar Pradesh,Barabanki,CGWB,2018-05-31,11.5,26.75000000,81.48333333,2
Kalpi,Uttar Pradesh,Jalaun,CGWB,2018-05-31,25.95,26.13333333,79.75000000,2
Kalwari,Uttar Pradesh,Basti,CGWB,2018-05-31,3.9,26.63333333,82.69166667,2
Kamalpur,Uttar Pradesh,Chandauli,CGWB,2018-05-31,5.95,25.37000000,83.37666667,2
Kamsaira,Uttar Pradesh,Jalaun,CGWB,2018-05-31,4.1,26.17583333,79.22583333,2
Kanasi,Uttar Pradesh,Jalaun,CGWB,2018-05-31,9.12,26.08333333,79.10666667,2
Kanauna,Uttar Pradesh,Azamgarh,CGWB,2018-05-31,5.01,25.86666667,82.90000000,2
Kapurpur,Uttar Pradesh,Bahraich,CGWB,2018-05-31,2.73,27.55555556,81.43888889,2
Karauna,Uttar Pradesh,Sitapur,CGWB,2018-05-31,14.97,27.37638889,80.60972222,2
Karimuddinpur,Uttar Pradesh,Ghazipur,CGWB,2018-05-31,8.69,25.69027778,83.85277778,2
Karnailganj PZ (GWD),Uttar Pradesh,Gonda,CGWB,2018-05-31,4.32,27.13111111,81.70305556,2
Karsandia kalan,Uttar Pradesh,Azamgarh,CGWB,2018-05-31,5.77,25.97333333,82.77500000,2
Karwi,Uttar Pradesh,Chitrakoot,CGWB,2018-05-31,10.09,25.20833333,80.92500000,2
Kasarua,Uttar Pradesh,Praygraj,CGWB,2018-05-31,19.86,25.47000000,81.96666667,2
